schedule,time_ms,family,label,left_condition_right_minus_left,right_condition_right_minus_left,contrastive_right_minus_left,fixed_turn_bias_left,fixed_turn_bias_right,recommended_turn_bias_left,recommended_turn_bias_right
hold,250.0,recommended_descending,turn_bias,13.333333333333336,-13.333333333333332,-26.666666666666668,-60.0,20.0,13.333333333333336,-13.333333333333332
hold,275.0,relay_voltage,LC19,2.7017993927001953,6.2617411613464355,3.5599417686462402,0.0,0.0,-13.333333333333336,0.0
hold,275.0,relay_voltage,LC31a,-9.644181806277608,4.045802434285484,13.689984240563092,0.0,0.0,-13.333333333333336,0.0
hold,275.0,relay_voltage,LC31b,-11.904203796386717,10.05478210449219,21.958985900878908,0.0,0.0,-13.333333333333336,0.0
hold,275.0,relay_voltage,LCe04,-2.9045943419138567,2.9408818880716936,5.84547622998555,0.0,0.0,-13.333333333333336,0.0
hold,275.0,relay_voltage,LCe06,-0.37990201314290317,0.9642725626627566,1.3441745758056598,0.0,0.0,-13.333333333333336,0.0
hold,275.0,relay_voltage,LT82a,1.0986900329589844,-22.294828414916992,-23.393518447875977,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNae002,0.0,80.0,80.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNb01,-80.0,40.0,120.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNg97,40.0,0.0,-40.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp103,40.0,-40.0,-80.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp18,40.0,0.0,-40.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNpe016,40.0,40.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNpe031,0.0,-40.0,-40.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNpe040,40.0,40.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,descending_rate,DNpe056,-80.0,-40.0,40.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,-13.333333333333336,0.0
hold,275.0,recommended_descending,turn_bias,-13.333333333333336,0.0,13.333333333333336,0.0,0.0,-13.333333333333336,0.0
hold,300.0,relay_voltage,LC19,0.8781976699829102,10.534631093343101,9.656433423360191,-20.0,0.0,-40.0,0.0
hold,300.0,relay_voltage,LC31a,-9.812127817689984,4.402984669005953,14.215112486695936,-20.0,0.0,-40.0,0.0
hold,300.0,relay_voltage,LC31b,-11.898517608642578,10.041075134277342,21.93959274291992,-20.0,0.0,-40.0,0.0
hold,300.0,relay_voltage,LCe04,-2.9408067067464216,2.9871422449747698,5.927948951721191,-20.0,0.0,-40.0,0.0
hold,300.0,relay_voltage,LCe06,-1.1141965230306,1.0387252807617173,2.1529218037923172,-20.0,0.0,-40.0,0.0
hold,300.0,relay_voltage,LT82a,1.5025749206542969,-22.49039077758789,-23.992965698242188,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNae002,-80.0,0.0,80.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNb01,-40.0,40.0,80.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNb09,40.0,-40.0,-80.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNg97,80.0,0.0,-80.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp06,0.0,0.0,0.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp09,-40.0,0.0,40.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp103,120.0,0.0,-120.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp18,120.0,-40.0,-160.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp35,0.0,0.0,0.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp43,-40.0,0.0,40.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp69,0.0,0.0,0.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNp71,-40.0,0.0,40.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNpe016,0.0,40.0,40.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNpe031,0.0,20.0,20.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNpe040,0.0,0.0,0.0,-20.0,0.0,-40.0,0.0
hold,300.0,descending_rate,DNpe056,-80.0,0.0,80.0,-20.0,0.0,-40.0,0.0
hold,300.0,fixed_motor,turn_bias,-20.0,0.0,20.0,-20.0,0.0,-40.0,0.0
hold,300.0,recommended_descending,turn_bias,-40.0,0.0,40.0,-20.0,0.0,-40.0,0.0
hold,325.0,relay_voltage,LC19,1.222297032674156,12.721297899881996,11.49900086720784,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,relay_voltage,LC31a,-10.022261551003055,3.8750736386168256,13.89733518961988,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,relay_voltage,LC31b,-12.84614715576172,10.051461791992189,22.89760894775391,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,relay_voltage,LCe04,-2.8139513333638533,2.947481791178383,5.761433124542236,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,relay_voltage,LCe06,-1.8265514373779297,1.3306936899820911,3.157245127360021,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,relay_voltage,LT82a,0.9251785278320312,-24.48497772216797,-25.41015625,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNae002,-40.0,0.0,40.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNb01,-80.0,80.0,160.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNb09,0.0,0.0,0.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNg97,40.0,-40.0,-80.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp06,0.0,0.0,0.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp09,0.0,0.0,0.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp103,120.0,-80.0,-200.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp18,40.0,0.0,-40.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp35,0.0,0.0,0.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp43,-40.0,0.0,40.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp69,0.0,0.0,0.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNp71,40.0,-40.0,-80.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNpe016,-40.0,40.0,80.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNpe031,-20.0,-60.0,-40.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNpe040,40.0,0.0,-40.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,descending_rate,DNpe056,-120.0,0.0,120.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,fixed_motor,turn_bias,20.0,-40.0,-60.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,325.0,recommended_descending,turn_bias,-13.333333333333336,-13.333333333333336,0.0,20.0,-40.0,-13.333333333333336,-13.333333333333336
hold,350.0,relay_voltage,LC19,-3.307203928629555,15.267677942911781,18.574881871541336,40.0,-40.0,0.0,26.666666666666664
hold,350.0,relay_voltage,LC31a,-9.862944908391412,3.4862067777346937,13.349151686126106,40.0,-40.0,0.0,26.666666666666664
hold,350.0,relay_voltage,LC31b,-13.476129913330077,10.121516418457027,23.597646331787104,40.0,-40.0,0.0,26.666666666666664
hold,350.0,relay_voltage,LCe04,-2.7514313062032087,2.919344743092857,5.670776049296066,40.0,-40.0,0.0,26.666666666666664
hold,350.0,relay_voltage,LCe06,-3.147387949625646,1.5253794352213532,4.672767384846999,40.0,-40.0,0.0,26.666666666666664
hold,350.0,relay_voltage,LT82a,2.940305709838867,-25.320039749145508,-28.260345458984375,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNae002,-120.0,80.0,200.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNb01,-80.0,80.0,160.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNb09,0.0,0.0,0.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNg97,80.0,0.0,-80.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp06,0.0,0.0,0.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp09,-40.0,0.0,40.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp103,80.0,80.0,0.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp18,0.0,-80.0,-80.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp35,0.0,0.0,0.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp43,-40.0,0.0,40.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp69,0.0,0.0,0.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNp71,0.0,0.0,0.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNpe016,0.0,120.0,120.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNpe031,20.0,-20.0,-40.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNpe040,40.0,40.0,0.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,descending_rate,DNpe056,-40.0,40.0,80.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,fixed_motor,turn_bias,40.0,-40.0,-80.0,40.0,-40.0,0.0,26.666666666666664
hold,350.0,recommended_descending,turn_bias,0.0,26.666666666666664,26.666666666666664,40.0,-40.0,0.0,26.666666666666664
hold,375.0,relay_voltage,LC19,-3.1331327756245955,13.397394180297852,16.530526955922447,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,relay_voltage,LC31a,-9.788935056698868,3.8082365272871,13.597171583985968,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,relay_voltage,LC31b,-12.426910400390625,9.804381561279293,22.231291961669918,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,relay_voltage,LCe04,-2.8838564554850237,3.0512042840321882,5.935060739517212,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,relay_voltage,LCe06,-3.01075897216797,1.2625249226888045,4.273283894856775,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,relay_voltage,LT82a,0.5617179870605469,-23.98843002319336,-24.550148010253906,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNae002,-80.0,40.0,120.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNb01,-80.0,80.0,160.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNb09,0.0,-40.0,-40.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNg97,80.0,-40.0,-120.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp06,0.0,0.0,0.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp09,-40.0,0.0,40.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp103,80.0,40.0,-40.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp18,40.0,40.0,0.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp35,0.0,0.0,0.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp43,-40.0,0.0,40.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp69,0.0,0.0,0.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNp71,0.0,0.0,0.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNpe016,40.0,80.0,40.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNpe031,0.0,0.0,0.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNpe040,0.0,-40.0,-40.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,descending_rate,DNpe056,-120.0,0.0,120.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,fixed_motor,turn_bias,-20.0,-20.0,0.0,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,375.0,recommended_descending,turn_bias,-39.99999999999999,-13.333333333333332,26.66666666666666,-20.0,-20.0,-39.99999999999999,-13.333333333333332
hold,400.0,relay_voltage,LC19,-0.5141983032226562,14.07409381866455,14.588292121887207,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,relay_voltage,LC31a,-9.960037730098549,4.19042741862777,14.150465148726319,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,relay_voltage,LC31b,-13.170346069335942,10.02372512817383,23.19407119750977,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,relay_voltage,LCe04,-2.8464326063791887,2.9564882914225237,5.802920897801712,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,relay_voltage,LCe06,-3.4009991963704422,1.2938214619954422,4.6948206583658845,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,relay_voltage,LT82a,-0.6347026824951172,-23.27845573425293,-22.643753051757812,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNae002,-80.0,120.0,200.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNb01,-40.0,120.0,160.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNb09,0.0,0.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNg97,40.0,-120.0,-160.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp06,0.0,0.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp09,0.0,0.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp103,40.0,40.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp18,120.0,0.0,-120.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp35,0.0,0.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp43,-40.0,0.0,40.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp69,0.0,0.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNp71,0.0,-40.0,-40.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNpe016,40.0,120.0,80.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNpe031,20.0,-40.0,-60.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNpe040,40.0,40.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,descending_rate,DNpe056,0.0,80.0,80.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,fixed_motor,turn_bias,20.0,20.0,0.0,20.0,20.0,13.333333333333336,26.66666666666667
hold,400.0,recommended_descending,turn_bias,13.333333333333336,26.66666666666667,13.333333333333336,20.0,20.0,13.333333333333336,26.66666666666667
hold,425.0,relay_voltage,LC19,3.5124613444010393,14.226457754770912,10.713996410369873,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,relay_voltage,LC31a,-9.985244389452966,4.235806920170006,14.221051309622972,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,relay_voltage,LC31b,-13.200695037841797,10.598198699951169,23.798893737792966,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,relay_voltage,LCe04,-2.9346816539764404,2.9080285231272356,5.842710177103676,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,relay_voltage,LCe06,-2.0729732513427734,1.5490830739339216,3.622056325276695,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,relay_voltage,LT82a,0.327728271484375,-21.084095001220703,-21.411823272705078,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNae002,-40.0,80.0,120.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNb01,-40.0,80.0,120.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNb09,80.0,-40.0,-120.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNg97,40.0,40.0,0.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp09,-40.0,0.0,40.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp103,120.0,-40.0,-160.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp18,80.0,80.0,0.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp43,-80.0,0.0,80.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNp71,-40.0,0.0,40.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNpe016,80.0,0.0,-80.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNpe031,-60.0,-40.0,20.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNpe040,40.0,-40.0,-80.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,descending_rate,DNpe056,-80.0,0.0,80.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,fixed_motor,turn_bias,0.0,60.0,60.0,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,425.0,recommended_descending,turn_bias,-26.666666666666668,-13.333333333333332,13.333333333333336,0.0,60.0,-26.666666666666668,-13.333333333333332
hold,450.0,relay_voltage,LC19,4.802579720815025,7.955687363942467,3.1531076431274414,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,relay_voltage,LC31a,-10.12561803082236,3.9017652374467104,14.02738326826907,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,relay_voltage,LC31b,-13.328488922119135,10.489620971679692,23.818109893798827,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,relay_voltage,LCe04,-2.9570578734079973,2.850905656814575,5.8079635302225725,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,relay_voltage,LCe06,-0.14307034810384067,0.9973321278890026,1.1404024759928433,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,relay_voltage,LT82a,0.9485912322998047,-21.296329498291016,-22.24492073059082,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNae002,0.0,80.0,80.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNb01,0.0,80.0,80.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNb09,40.0,0.0,-40.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNg97,120.0,-40.0,-160.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp06,0.0,0.0,0.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp09,-40.0,0.0,40.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp103,-40.0,80.0,120.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp18,40.0,0.0,-40.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp35,0.0,0.0,0.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp43,0.0,0.0,0.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp69,0.0,0.0,0.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNp71,0.0,-40.0,-40.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNpe016,40.0,40.0,0.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNpe031,40.0,0.0,-40.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNpe040,-40.0,40.0,80.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,descending_rate,DNpe056,-80.0,40.0,120.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,fixed_motor,turn_bias,-20.0,0.0,20.0,-20.0,0.0,-40.0,13.333333333333332
hold,450.0,recommended_descending,turn_bias,-40.0,13.333333333333332,53.33333333333333,-20.0,0.0,-40.0,13.333333333333332
hold,475.0,relay_voltage,LC19,4.365111351013184,8.469470183054604,4.10435883204142,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,relay_voltage,LC31a,-10.334220437442553,3.8970758650037993,14.231296302446353,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,relay_voltage,LC31b,-12.932953643798832,10.54312438964844,23.476078033447273,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,relay_voltage,LCe04,-2.9272122383117676,2.9093705813089983,5.836582819620766,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,relay_voltage,LCe06,-0.868523406982419,1.007631556193033,1.876154963175452,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,relay_voltage,LT82a,-0.09514045715332031,-23.838396072387695,-23.743255615234375,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNae002,0.0,80.0,80.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNb01,-40.0,80.0,120.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNb09,0.0,-40.0,-40.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNg97,80.0,-120.0,-200.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp06,0.0,0.0,0.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp09,-40.0,0.0,40.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp103,120.0,40.0,-80.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp18,80.0,0.0,-80.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp35,0.0,0.0,0.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp43,-40.0,0.0,40.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp69,0.0,0.0,0.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNp71,40.0,0.0,-40.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNpe016,0.0,80.0,80.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNpe031,0.0,20.0,20.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNpe040,40.0,0.0,-40.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,descending_rate,DNpe056,-80.0,-40.0,40.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,fixed_motor,turn_bias,-20.0,-20.0,0.0,-20.0,-20.0,0.0,-13.333333333333334
hold,475.0,recommended_descending,turn_bias,0.0,-13.333333333333334,-13.333333333333334,-20.0,-20.0,0.0,-13.333333333333334
hold,500.0,relay_voltage,LC19,3.721749782562256,5.383204460144043,1.661454677581787,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,relay_voltage,LC31a,-10.085889492159573,3.7289276746363385,13.814817166795912,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,relay_voltage,LC31b,-12.618508911132814,10.007960510253909,22.626469421386723,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,relay_voltage,LCe04,-2.909202814102173,2.9929544925689697,5.902157306671143,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,relay_voltage,LCe06,-1.3666508992513045,0.3157506306966198,1.6824015299479242,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,relay_voltage,LT82a,-0.7118492126464844,-22.216354370117188,-21.504505157470703,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNae002,-40.0,40.0,80.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNb01,-40.0,40.0,80.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNb09,40.0,-40.0,-80.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNg97,80.0,-40.0,-120.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp09,-40.0,0.0,40.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp103,160.0,40.0,-120.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp18,120.0,0.0,-120.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp43,-40.0,0.0,40.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNpe016,80.0,0.0,-80.0,0.0,0.0,-26.66666666666667,13.333333333333332
hold,500.0,descending_rate,DNpe031,-40.0,0.0,40.0,0.0,0.0,-26.66666666666667,13.333333333333332
