family,target_super_class,target_n_roots,target_sampled_fraction,target_mean_selected_frames,target_mean_spike_frames,target_corr_target_bearing_voltage,target_corr_target_bearing_asymmetry,target_corr_forward_speed_voltage,target_corr_turn_drive_asymmetry,target_mean_spike_per_frame,target_mean_voltage_mv,no_target_super_class,no_target_n_roots,no_target_sampled_fraction,no_target_mean_selected_frames,no_target_mean_spike_frames,no_target_corr_target_bearing_voltage,no_target_corr_target_bearing_asymmetry,no_target_corr_forward_speed_voltage,no_target_corr_turn_drive_asymmetry,no_target_mean_spike_per_frame,no_target_mean_voltage_mv,target_minus_no_target_mean_spike_frames,target_minus_no_target_mean_selected_frames
PS049,central,2,0.0,0.5,0.5,-0.2503728440064116,0.27918682582682525,0.09416332595872026,0.07903755022553972,0.0025,-52.84242248535156,central,2,0.0,0.0,0.0,,,0.04851189465509233,-0.19825560490936858,0.0,-52.630001068115234,0.5,0.5
PS127,central,2,0.0,0.5,0.5,-0.31750801562396913,-0.32791494185261316,0.058311110737119545,0.11098930090431286,0.0025,-50.182186126708984,central,2,0.0,0.0,0.0,,,-0.12885636980517642,-0.019771008613754804,0.0,-50.41179656982422,0.5,0.5
PS175,central,2,0.0,0.5,0.5,0.016871187037444186,0.03995758287714825,-0.01919873148690062,0.17970703877878239,0.0025,-52.299373626708984,central,2,0.0,0.0,0.0,,,-0.02469616944650923,0.1812570010445856,0.0,-51.87312316894531,0.5,0.5
PS214,central,2,0.0,0.5,0.5,-0.5123386790994413,-0.11084839064637537,0.20735187438948602,-0.26208269490923736,0.0025,-47.52351379394531,central,2,0.0,0.0,0.0,,,-0.004547069849886724,0.15319069316777736,0.0,-47.809608459472656,0.5,0.5
PS300,central,2,0.0,1.0,0.5,-0.18231818444872827,0.10421990287956213,0.09408760199074848,0.014307658183514652,0.0025,-50.517189025878906,central,2,0.0,0.5,0.0,,,0.11141878058749484,-0.20299839617563692,0.0,-51.04218673706055,0.5,0.5
PS303,central,2,0.0,0.5,0.5,0.020756710312963635,0.42923971005415534,0.08303581321876281,0.5577286817020728,0.0025,-55.141639709472656,central,2,0.0,0.0,0.0,,,0.017126678555593734,0.645510597965437,0.0,-55.573516845703125,0.5,0.5
PVLP020,central,2,0.0,0.5,0.5,0.56060797643594,-0.47159474601989776,-0.044515231675827244,-0.4278936545570449,0.0025,-55.254608154296875,central,2,0.0,0.0,0.0,,,0.12472637201922343,-0.21184454469462058,0.0,-54.266563415527344,0.5,0.5
PVLP114,central,2,0.0,0.5,0.5,0.4735652579995417,-0.36803590377050754,-0.06863999825490787,-0.2914748367883084,0.0025,-61.55226516723633,central,2,0.0,0.0,0.0,,,0.04129603146745203,-0.27050054694877085,0.0,-63.371952056884766,0.5,0.5
PVLP150,central,2,0.0,0.5,0.5,0.6354684098025736,0.6763033685051694,-0.18811807413008821,0.5818781364532809,0.0025,-64.19406127929688,central,2,0.0,0.0,0.0,,,0.1476447701634994,0.2445204846857912,0.0,-69.52179718017578,0.5,0.5
SAD034,central,2,0.0,0.5,0.5,-0.11484154932407477,-0.14390597639534666,0.10534921983294444,0.04825270228140311,0.0025,-50.074607849121094,central,2,0.0,0.0,0.0,,,-0.035266111805170745,0.10796573792091856,0.0,-49.96921920776367,0.5,0.5
SAD080,central,2,0.0,0.5,0.5,-0.37620467518606876,0.06951830658003379,0.11273400599862803,0.11305876371745464,0.0025,-50.856719970703125,central,2,0.0,0.0,0.0,,,-0.004371936298373014,0.27084226376919907,0.0,-51.53171920776367,0.5,0.5
SAD093,central,2,0.0,0.5,0.5,0.0664514440483676,-0.12634942941861999,-0.08386687524411307,-0.1082731107781882,0.0025,-50.59968566894531,central,2,0.0,0.0,0.0,,,-0.08668951319290025,-0.10917039130432932,0.0,-50.721717834472656,0.5,0.5
SLP248,central,2,0.0,0.5,0.5,-0.07190057578060396,0.009635215715486836,-0.002584109823219676,0.018804206315969227,0.0025,-49.78648376464844,central,2,0.0,0.0,0.0,,,-0.0012924202191034926,0.08302739520933493,0.0,-49.692501068115234,0.5,0.5
SLP281,central,2,0.0,0.5,0.5,-0.3509201927179284,-0.08411782724430418,0.07995487849702508,0.02068146000895359,0.0025,-48.54999923706055,central,2,0.0,0.0,0.0,,,-0.05691784464726722,0.18294137486629336,0.0,-48.26351547241211,0.5,0.5
SLP378,central,2,0.0,0.5,0.5,-0.3484499718544828,0.03127608161545077,0.08113283139977351,-0.04115371985338334,0.0025,-48.723907470703125,central,2,0.0,0.0,0.0,,,-0.02906823186363228,-0.007374016313697845,0.0,-48.69140625,0.5,0.5
SMP081,central,4,0.0,0.5,0.5,-0.35328160808290476,0.13442751474195433,0.06938372157363872,-0.09476620260989752,0.0025,-50.285545349121094,central,4,0.0,0.0,0.0,,,-0.11183417616668688,-0.19088750481344996,0.0,-50.273712158203125,0.5,0.5
SMP128,central,2,0.0,0.5,0.5,-0.4539852640451724,-0.12762898808292006,0.1140265335455486,0.014242889624745408,0.0025,-47.6818733215332,central,2,0.0,0.0,0.0,,,0.011279287369506615,0.07134344571912601,0.0,-47.542110443115234,0.5,0.5
SMP529,central,2,0.0,0.5,0.5,-0.39170660750128794,0.10242215644642666,0.2037613071417851,0.046492578315900944,0.0025,-48.99398422241211,central,2,0.0,0.0,0.0,,,-0.049407907502893984,-0.04587638755296566,0.0,-48.819297790527344,0.5,0.5
SMP549,central,2,0.0,0.5,0.5,-0.3183226122318541,-0.10916145653881953,0.08329644357833398,-0.022853219515855092,0.0025,-49.71078109741211,central,2,0.0,0.0,0.0,,,-0.026436743823287496,0.19697264711602033,0.0,-49.79109191894531,0.5,0.5
SMP589,central,2,0.0,0.5,0.5,-0.3201371654627913,-0.0808867332983837,0.05127929796732279,-0.06557581731534552,0.0025,-49.00570297241211,central,2,0.0,0.0,0.0,,,-0.13465714557797742,0.0714003859229023,0.0,-49.110469818115234,0.5,0.5
TuTuAb,central,2,0.0,0.5,0.5,-0.0392038878682892,-0.14244092793876717,-0.01565056674823299,-0.17525815115019353,0.0025,-50.32242202758789,central,2,0.0,0.0,0.0,,,-0.021408396108920605,-0.0984424714209896,0.0,-50.718360900878906,0.5,0.5
VES011,central,2,0.0,0.5,0.5,-0.29295201842124297,-0.030161140325725602,0.048638648963854655,-0.06326048404659232,0.0025,-50.046875,central,2,0.0,0.0,0.0,,,0.0612022047553655,0.030717856514385227,0.0,-50.5078125,0.5,0.5
VESa2_H02,central,2,0.0,0.5,0.5,0.3995678970467662,0.698619480090783,-0.06618438297032313,0.6085033994228674,0.0025,-63.63117218017578,central,2,0.0,0.0,0.0,,,0.04171962512062881,0.10535680816070112,0.0,-76.07241821289062,0.5,0.5
VESa2_H04,central,2,0.0,0.5,0.5,-0.3144968821637014,0.16651917132501404,-0.010715624399096488,-0.011080040308671192,0.0025,-48.67984390258789,central,2,0.0,0.0,0.0,,,-0.0007912485670271042,-0.07284171404514653,0.0,-48.755859375,0.5,0.5
VS1,visual_projection,2,0.0,1.0,0.5,-0.3306446756891061,0.3381139692454048,0.05960868015710128,0.3589414495404325,0.0025,-69.28601837158203,visual_projection,2,0.0,17.5,0.0,,,-0.033632518552479736,0.044801709855752526,0.0,-81.39187622070312,0.5,-16.5
VS4,visual_projection,2,0.0,0.5,0.5,0.48744074185157144,0.46183423443606947,-0.14295949773340014,-0.08576824718246644,0.0025,-70.40718841552734,visual_projection,2,0.0,0.0,0.0,,,0.09576853970044948,-0.07577212467907452,0.0,-71.57804870605469,0.5,0.5
WED007,central,2,0.0,0.5,0.5,-0.004878865921904671,0.03031239046669161,-0.07125099429420147,0.07867788616603988,0.0025,-50.85093688964844,central,2,0.0,0.0,0.0,,,0.16845439064148793,0.32362938750665354,0.0,-55.20281219482422,0.5,0.5
WEDPN11,central,2,0.0,0.5,0.5,-0.48489601855172487,-0.28714785310214963,0.11933897341284656,-0.13671717082470475,0.0025,-49.819766998291016,central,2,0.0,0.0,0.0,,,0.04791524803339887,0.08789884156209411,0.0,-50.18296813964844,0.5,0.5
aMe25,visual_projection,2,0.0,0.5,0.5,0.1549011560326195,-0.6552999301011763,0.07352396276155708,-0.3318105929477748,0.0025,-54.26789093017578,visual_projection,2,0.0,0.0,0.0,,,0.052642979635176945,-0.3884052570201411,0.0,-54.95640563964844,0.5,0.5
cM01b,visual_centrifugal,2,0.0,0.5,0.5,0.11972435206968256,0.11523066214503352,-0.028893807600450988,0.024192228317924842,0.0025,-51.06203079223633,visual_centrifugal,2,0.0,0.0,0.0,,,0.07427831231574387,-0.1422269903927513,0.0,-51.43359375,0.5,0.5
cM11,visual_centrifugal,2,0.0,0.5,0.5,-0.27128467542026774,0.27128467542026774,0.12765751620457766,-0.1065225523806934,0.0025,-48.90171813964844,visual_centrifugal,2,0.0,0.0,0.0,,,-0.09963894813844558,-0.12918783793986063,0.0,-48.556640625,0.5,0.5
cM17,visual_centrifugal,2,0.0,0.5,0.5,-0.04666791202495781,-0.2822206873684369,0.07442524923164681,-0.2875194060580107,0.0025,-51.727657318115234,visual_centrifugal,2,0.0,0.0,0.0,,,0.004905616659613543,-0.0027806187510184574,0.0,-50.94453048706055,0.5,0.5
l2LN22,central,4,0.0,0.5,0.5,-0.41000778844404334,0.08343276886287516,0.08463541316862369,0.037564422902928274,0.0025,-49.04527282714844,central,4,0.0,0.0,0.0,,,0.038982489470669,-0.04206495629015031,0.0,-48.88984298706055,0.5,0.5
lLN8,central,4,0.0,0.5,0.5,-0.49819737506002393,-0.3831144731501958,0.10950300497146909,0.014542624812453556,0.0025,-48.2853889465332,central,4,0.0,0.0,0.0,,,-0.055521507087151464,0.2785336860103283,0.0,-48.20417785644531,0.5,0.5
mALD3,central,2,0.0,0.5,0.5,-0.43599680253867484,-0.37580882942014715,0.07504776264947786,-0.3281208903488882,0.0025,-49.74882888793945,central,2,0.0,0.0,0.0,,,-0.001011560909583704,-0.17442367259701289,0.0,-50.51546859741211,0.5,0.5
vLN26,central,2,0.0,0.5,0.5,-0.44243926399574035,-0.052396964234650074,0.13395910874390757,-0.007953640575977469,0.0025,-48.180233001708984,central,2,0.0,0.0,0.0,,,-0.0018217589019171802,0.0393917787378002,0.0,-48.173282623291016,0.5,0.5
Tlp4,optic,94,0.0,0.5319148936170213,0.48936170212765956,0.3630487353835561,0.33701783438968835,-0.013960303470311826,0.3965972219366357,0.0024468085106382977,-52.092742919921875,optic,94,0.0,0.8404255319148937,0.7978723404255319,,,-0.1422805573112487,0.557667155449795,0.003989361702127659,-50.12828063964844,-0.30851063829787234,-0.3085106382978724
ORN_DC1,sensory,39,0.0,0.5641025641025641,0.48717948717948717,-0.5161755366304359,-0.058094281457067236,0.1436389747435063,0.08269062632707189,0.0024358974358974356,-48.627685546875,sensory,39,0.0,0.5384615384615384,0.46153846153846156,,,0.007971466396073122,0.11759140142456116,0.0023076923076923075,-48.65525436401367,0.025641025641025605,0.02564102564102566
Tm5Y,optic,808,0.0,0.5408415841584159,0.48514851485148514,-0.21170827160281394,0.2792362077261345,0.127001455014338,0.25288696535027877,0.0024257425742574257,-54.081268310546875,optic,808,0.0,0.4876237623762376,0.4319306930693069,,,0.09000406513594897,0.6368338273113271,0.002159653465346535,-54.099796295166016,0.05321782178217821,0.053217821782178265
Dm20,optic,93,0.0,0.7204301075268817,0.4838709677419355,0.10246783755963791,0.46677641762883315,-0.1454086099552914,0.484607235242458,0.0024193548387096775,-50.799110412597656,optic,93,0.0,0.7849462365591398,0.41935483870967744,,,-0.06761500572992235,0.4931971796567171,0.002096774193548387,-53.801971435546875,0.06451612903225806,-0.06451612903225801
JO-EVL,sensory,27,0.0,0.5185185185185185,0.48148148148148145,0.09398752739462314,-0.09398752739462314,0.11810893948615521,-0.028150124532329002,0.002407407407407407,-52.536102294921875,sensory,27,0.0,1.037037037037037,1.0,,,0.008636680652572956,-0.09623911041942096,0.005,-52.598289489746094,-0.5185185185185186,-0.5185185185185185
Pm2,optic,307,0.0,0.511400651465798,0.4755700325732899,-0.25083752360098505,0.5310926672306031,0.10185521701079722,0.7374061735701176,0.00237785016286645,-57.30315399169922,optic,307,0.0,0.5830618892508144,0.5472312703583062,,,0.02982788805435618,0.02383399017461692,0.0027361563517915312,-56.06454086303711,-0.07166123778501632,-0.07166123778501632
CB3826,optic,58,0.0,0.46551724137931033,0.4482758620689655,-0.20426274149948967,0.5816036438756125,0.17018979081210522,0.4222699508830689,0.0022413793103448275,-53.704063415527344,optic,58,0.0,0.1896551724137931,0.1724137931034483,,,0.07643222642056077,0.21089056962920555,0.0008620689655172415,-56.142616271972656,0.27586206896551724,0.27586206896551724
LCe01b,visual_projection,43,0.0,0.5116279069767442,0.4418604651162791,-0.3545625024027562,0.7207899497001088,0.08105657706860252,0.7020046074995107,0.0022093023255813954,-52.11500930786133,visual_projection,43,0.0,0.37209302325581395,0.3023255813953488,,,0.17511715608928355,0.38557425019658903,0.0015116279069767441,-52.527584075927734,0.13953488372093026,0.13953488372093026
AVLP465a,central,7,0.0,0.7142857142857143,0.42857142857142855,0.092292627159999,-0.45086848989299194,-0.05930625516980844,-0.5845301861086515,0.0021428571428571425,-55.32765579223633,central,7,0.0,1.1428571428571428,0.8571428571428571,,,-0.15772674375155302,-0.501525214327805,0.004285714285714285,-55.35944366455078,-0.42857142857142855,-0.4285714285714285
SMP208,central,7,0.0,0.5714285714285714,0.42857142857142855,-0.4993876961931061,-0.2240322369557708,0.11033248060273777,-0.057407719726008555,0.0021428571428571425,-48.6352424621582,central,7,0.0,0.5714285714285714,0.42857142857142855,,,0.06000103756280091,0.08207266721788344,0.0021428571428571425,-48.656700134277344,0.0,0.0
CRE103b,central,7,0.0,0.5714285714285714,0.42857142857142855,-0.4550386749095988,-0.16606418858503194,0.10499961986480141,0.04645181936988271,0.0021428571428571425,-50.11207962036133,central,7,0.0,0.2857142857142857,0.14285714285714285,,,0.014722197706697634,0.13018108783831656,0.0007142857142857143,-50.01084899902344,0.2857142857142857,0.2857142857142857
L5,optic,1606,0.0,0.4669987546699875,0.4259028642590286,-0.06912070821636518,-0.537062298892563,-0.07138747863321737,-0.8693818776060577,0.0021295143212951436,-55.329627990722656,optic,1606,0.0,0.4476961394769614,0.4066002490660025,,,-0.03207234037167442,-0.7263950571271427,0.0020330012453300124,-58.16231918334961,0.019302615193026118,0.019302615193026118
Dm12,optic,214,0.0,0.4953271028037383,0.4205607476635514,-0.04050080282302959,0.6327919609744024,-0.04604976339835072,0.7433813571371182,0.0021028037383177566,-50.16292953491211,optic,214,0.0,0.3364485981308411,0.2616822429906542,,,-0.09262543834018122,0.6198614382626052,0.0013084112149532709,-50.8259391784668,0.15887850467289721,0.15887850467289721
Mi15,optic,980,0.0,1.403061224489796,0.4153061224489796,0.21834933314857308,-0.2858604610867502,-0.1177897943951223,-0.6022565337707857,0.002076530612244898,-70.7463150024414,optic,980,0.0,1.0,0.5255102040816326,,,0.12336040243123654,-0.5015343741339757,0.002627551020408163,-64.2177505493164,-0.11020408163265305,0.403061224489796
T4b,optic,1507,0.0,17.043795620437955,0.40278699402786994,0.3927954724635769,0.32313412380471346,0.015862519163949672,0.19571178596616542,0.0020139349701393497,-116.80990600585938,optic,1507,0.0,36.32116788321168,0.8918380889183809,,,0.030303450195755786,-0.5577521244553398,0.004459190444591904,-112.50932312011719,-0.48905109489051096,-19.277372262773724
LHPV4a8,central,5,0.0,0.4,0.4,-0.20007597036917707,0.2636641027534127,0.016785292935729224,-0.0485168560157516,0.002,-50.76897048950195,central,5,0.0,1.0,1.0,,,0.04651858461678881,-0.25575326891457084,0.005,-50.85443878173828,-0.6,-0.6
CB2180,central,5,0.0,0.4,0.4,-0.3734431966405447,0.06695386594104286,0.050761930454077106,0.060321671966955766,0.002,-49.293312072753906,central,5,0.0,0.8,0.8,,,-0.030933768236177505,-0.048264718227766096,0.004,-49.42459487915039,-0.4,-0.4
CB2048,central,5,0.0,0.4,0.4,-0.3120963654333744,-0.020351472564519434,0.10998746186467522,0.02233797226735364,0.002,-49.287498474121094,central,5,0.0,0.6,0.6,,,0.05214379533489146,0.005331323947425176,0.0030000000000000005,-49.16512680053711,-0.19999999999999996,-0.19999999999999996
CB2448,central,5,0.0,0.4,0.4,-0.37876779771114627,-0.038242822599027,0.1291159451531279,-0.04330760313229095,0.002,-48.806034088134766,central,5,0.0,0.6,0.6,,,0.028671606709685993,0.023471524902939828,0.0030000000000000005,-48.771121978759766,-0.19999999999999996,-0.19999999999999996
CB2067,central,5,0.0,0.4,0.4,-0.003596884798521696,-0.16855910895257137,-0.0031173602587410256,-0.22471173471607928,0.002,-48.778621673583984,central,5,0.0,0.4,0.4,,,-0.056662284833397136,-0.08327953910537655,0.002,-48.77409362792969,0.0,0.0
CB3007,central,5,0.0,0.4,0.4,-0.4277339642916537,-0.20505271285689813,0.16109350626809107,-0.009562436967884648,0.002,-48.588565826416016,central,5,0.0,0.4,0.4,,,0.003718605439733447,0.13822979581640824,0.002,-48.609031677246094,0.0,0.0
CB3464,central,5,0.0,0.4,0.4,-0.424198207064808,-0.02598350532683604,0.14202234573982955,-0.04026162848581034,0.002,-48.963592529296875,central,5,0.0,0.4,0.4,,,-0.05422308542825297,0.03675739870287926,0.002,-48.99187469482422,0.0,0.0
CB3554,central,5,0.0,0.4,0.4,-0.29807952711210917,0.12426094418503725,0.0051802708409199255,0.02178316297312565,0.002,-49.5175895690918,central,5,0.0,0.4,0.4,,,0.020527614088909834,-0.036113864115009976,0.002,-49.56009292602539,0.0,0.0
PAM01,central,40,0.0,0.45,0.4,-0.5535136871972262,-0.11891295786465454,0.14367706260813623,-0.048013796985397525,0.002,-48.7258415222168,central,40,0.0,0.3,0.25,,,-0.012381333899622407,0.024915747830619152,0.00125,-48.74846649169922,0.15000000000000002,0.15000000000000002
CB2218,central,5,0.0,0.4,0.4,0.22107947501738032,0.5818306171942084,-0.11247637250366474,0.4835706340947399,0.002,-52.44124984741211,central,5,0.0,0.2,0.2,,,0.020318990410833345,0.19109468976393706,0.001,-52.3507194519043,0.2,0.2
CB2267,central,5,0.0,0.4,0.4,-0.48229457609914866,0.07189384044804346,0.1274350607948391,0.04315086920023111,0.002,-48.62890625,central,5,0.0,0.2,0.2,,,0.02817966590678019,0.1448757672576299,0.001,-48.944034576416016,0.2,0.2
CB2919,central,5,0.0,0.4,0.4,-0.38688877598145105,-0.01087133392379476,0.03148499836330168,0.04785119322121472,0.002,-49.40640640258789,central,5,0.0,0.2,0.2,,,-0.04465553735453233,-0.09440047159289945,0.001,-49.46062469482422,0.2,0.2
LHAV1d1,central,5,0.0,0.6,0.4,-0.3702953985316855,-0.09653165949567982,0.08137775646502723,0.0005466089414971431,0.002,-49.461036682128906,central,5,0.0,0.4,0.2,,,0.029482855457223837,0.03659212498679364,0.001,-49.53953170776367,0.2,0.19999999999999996
LHAV4b1,central,5,0.0,0.4,0.4,-0.5188015814120637,-0.27187825195498994,0.11058820104188559,-0.030373344603904298,0.002,-47.98721694946289,central,5,0.0,0.2,0.2,,,0.03538408694697243,0.09960592995179031,0.001,-47.97881317138672,0.2,0.2
MeMe_e07,visual_projection,10,0.0,2.0,0.4,-0.24335390600222512,-0.39819515349817836,0.17539062535435654,0.16650564584934677,0.002,-79.55003356933594,visual_projection,10,0.0,1.8,0.2,,,0.03264603896450131,0.5232795371730834,0.001,-88.50940704345703,0.2,0.19999999999999996
"AVLP530,AVLP561",central,5,0.0,0.4,0.4,0.11913005422177571,-0.3063731243115593,0.05548098181416627,-0.042983886909419455,0.002,-51.670310974121094,central,5,0.0,0.0,0.0,,,0.013379494208788232,-0.2350336713911773,0.0,-51.246219635009766,0.4,0.4
CRE103a,central,5,0.0,0.6,0.4,-0.1306289479254504,0.3227212642071661,0.036752563630568634,0.025349592272013763,0.002,-51.023250579833984,central,5,0.0,0.2,0.0,,,0.06422784099793251,-0.2795844253849181,0.0,-50.7975959777832,0.4,0.39999999999999997
CB3817,optic,26,0.0,0.46153846153846156,0.38461538461538464,0.003569630400172863,-0.39871526174805866,-0.01427963415394992,-0.15999425895638603,0.0019230769230769232,-51.0744514465332,optic,26,0.0,0.7692307692307693,0.6923076923076923,,,0.004017197053082317,-0.06656797787218478,0.0034615384615384616,-49.99135208129883,-0.30769230769230765,-0.3076923076923077
CB1231,central,13,0.0,0.38461538461538464,0.38461538461538464,-0.21015828429234015,-0.10651118920597741,0.15922105881969006,0.02136279196178869,0.0019230769230769232,-50.81193542480469,central,13,0.0,0.23076923076923078,0.23076923076923078,,,-0.07275635041248808,0.016628898453890418,0.001153846153846154,-50.78878402709961,0.15384615384615385,0.15384615384615385
T2,optic,1454,0.0,143.1595598349381,0.3817056396148556,0.48606130483442683,-0.6860707913790217,-0.2007313694700638,-0.8109600321495927,0.001908528198074278,-327.2989196777344,optic,1454,0.0,136.025447042641,0.49449793672627235,,,-0.0076178469500971235,-0.8436291875610016,0.0024724896836313616,-289.24591064453125,-0.11279229711141675,7.134112792297117
ORN_DL5,sensory,42,0.0,0.4523809523809524,0.38095238095238093,-0.5242356259772154,-0.17646750658802654,0.12725628231228672,-0.05592214374940017,0.0019047619047619048,-48.98448181152344,sensory,42,0.0,0.35714285714285715,0.2857142857142857,,,-0.0006397427756016229,0.07696144961321968,0.0014285714285714286,-48.964454650878906,0.09523809523809523,0.09523809523809523
CB1285,central,8,0.0,0.375,0.375,-0.4087068633544226,0.04681493573010873,0.10422582821827449,0.05583964101406426,0.001875,-49.113731384277344,central,8,0.0,0.875,0.875,,,0.05412685530357549,0.046773728265918,0.004375,-49.08349609375,-0.5,-0.5
VP1l+_lvPN,central,8,0.0,0.5,0.375,-0.4659621829603977,-0.20835094364970758,0.143694743470855,-0.027762100914854863,0.001875,-48.925411224365234,central,8,0.0,1.0,0.875,,,-0.030399765849080124,0.14977508277289464,0.004375,-48.94984436035156,-0.5,-0.5
CB0732,central,8,0.0,0.5,0.375,-0.20400658062026059,-0.2951163915081346,0.15695278423690565,-0.1127697464824624,0.001875,-52.00251770019531,central,8,0.0,0.625,0.5,,,-0.024401064256902468,0.03941172694271325,0.0025,-51.113983154296875,-0.125,-0.125
CB3824,optic,56,0.0,0.39285714285714285,0.375,-0.05066632910590339,-0.4911003185812837,0.07203899838458902,-0.7252491086633486,0.001875,-73.3121337890625,optic,56,0.0,0.5178571428571429,0.48214285714285715,,,-0.092686952854428,-0.8416658913692138,0.0024107142857142856,-70.9341049194336,-0.10714285714285715,-0.12500000000000006
LT78,visual_projection,8,0.0,0.375,0.375,0.5685752269538634,0.6688757849404535,-0.23311531102572045,0.7344867315670802,0.001875,-55.7634391784668,visual_projection,8,0.0,0.25,0.25,,,0.20639345356667163,0.4789539483730585,0.00125,-56.560333251953125,0.125,0.125
HRN_VP5,sensory,16,0.0,0.375,0.375,-0.5176577223285153,0.012811187361666055,0.1428420368269459,0.018645662855362007,0.001875,-48.83740234375,sensory,16,0.0,0.1875,0.1875,,,-0.014913975016292227,-0.01786515627291121,0.0009375,-48.8080940246582,0.1875,0.1875
