cell_type,sides
IN11A032_d,L|R
IN11A032_e,L|R
IN11A034,L|R
IN11A035,L|R
IN11A036,L|R
IN11A037_a,L|R
IN11A037_b,L|R
IN11A039,L|R
IN11A040,L|R
IN11A041,L|R
IN11A042,L|R
IN11A043,L|R
IN11A044,L|R
IN11A046,L|R
IN11A047,L|R
IN11A048,L|R
IN11A049,L|R
IN11B001,L|R
IN11B002,L|R
IN11B003,L|R
IN11B004,L|R
IN11B005,L|R
IN11B009,L|R
IN11B011,L|R
IN11B012,L|R
IN11B013,L|R
IN11B014,L|R
IN11B015,L|R
IN11B016_a,L|R
IN11B016_b,L|R
IN11B016_c,L|R
IN11B017_a,L|R
IN11B017_b,L|R
IN11B018,L|R
IN11B019,L|R
IN11B020,L|R
IN11B021_a,L|R
IN11B021_b,L|R
IN11B021_c,L|R
IN11B021_d,L|R
IN11B021_e,L|R
IN11B022_a,L|R
IN11B022_b,L|R
IN11B022_c,L|R
IN11B022_d,L|R
IN11B022_e,L|R
IN11B023,L|R
IN11B024_a,L|R
IN11B024_b,L|R
IN11B024_c,L|R
IN11B025,L|R
IN12A001,L|R
IN12A002,L|R
IN12A003,L|R
IN12A004,L|R
IN12A005,L|R
IN12A006,L|R
IN12A007,L|R
IN12A008,L|R
IN12A009,L|R
IN12A010,L|R
IN12A011,L|R
IN12A012,L|R
IN12A013,L|R
IN12A015,L|R
IN12A016,L|R
IN12A018,L|R
IN12A019_a,L|R
IN12A019_b,L|R
IN12A019_c,L|R
IN12A021_a,L|R
IN12A021_b,L|R
IN12A021_c,L|R
IN12A024,L|R
IN12A025,L|R
IN12A026,L|R
IN12A027,L|R
IN12A029_a,L|R
IN12A029_b,L|R
IN12A030,L|R
IN12A031,L|R
IN12A034,L|R
IN12A035,L|R
IN12A036,L|R
IN12A037,L|R
IN12A039,L|R
IN12A041,L|R
IN12A042,L|R
IN12A043_a,L|R
IN12A043_b,L|R
IN12A043_c,L|R
IN12A043_d,L|R
IN12A044,L|R
IN12A046_a,L|R
IN12A046_b,L|R
IN12A048,L|R
IN12A050_a,L|R
IN12A050_b,L|R
IN12A052_a,L|R
IN12A052_b,L|R
IN12A053_a,L|R
IN12A053_b,L|R
IN12A053_c,L|R
IN12A054,L|R
IN12A055,L|R
IN12A056,L|R
IN12A057_a,L|R
IN12A057_b,L|R
IN12A058,L|R
IN12A059_a,L|R
IN12A059_b,L|R
IN12A059_c,L|R
IN12A059_d,L|R
IN12A059_e,L|R
IN12A059_f,L|R
IN12A059_g,L|R
IN12A061_a,L|R
IN12A061_c,L|R
IN12A061_d,L|R
IN12A062,L|R
IN12A063_a,L|R
IN12A063_b,L|R
IN12A063_c,L|R
IN12A063_d,L|R
IN12A063_e,L|R
IN12A064,L|R
IN12B002,L|R
IN12B003,L|R
IN12B004,L|R
IN12B005,L|R
IN12B007,L|R
IN12B009,L|R
IN12B010,L|R
IN12B011,L|R
IN12B012,L|R
IN12B013,L|R
IN12B014,L|R
IN12B015,L|R
IN12B016,L|R
IN12B018,L|R
IN12B020,L|R
IN12B022,L|R
IN12B023,L|R
IN12B024_a,L|R
IN12B024_b,L|R
IN12B024_c,L|R
IN12B025,L|R
IN12B026,L|R
IN12B027,L|R
IN12B028,L|R
IN12B029,L|R
IN12B030,L|R
IN12B031,L|R
IN12B032,L|R
IN12B033,L|R
IN12B034,L|R
IN12B035,L|R
IN12B036,L|R
IN12B037_a,L|R
IN12B037_b,L|R
IN12B037_c,L|R
IN12B037_d,L|R
IN12B037_e,L|R
IN12B037_f,L|R
IN12B038,L|R
IN12B039,L|R
IN12B040,L|R
IN12B041,L|R
IN12B042,L|R
IN12B043,L|R
IN12B044_a,L|R
IN12B044_b,L|R
IN12B044_c,L|R
IN12B044_e,L|R
IN12B045,L|R
IN12B046,L|R
IN12B047,L|R
IN12B048,L|R
IN12B049,L|R
IN12B050,L|R
IN12B051,L|R
IN12B052,L|R
IN12B053,L|R
IN12B054,L|R
IN12B056,L|R
IN12B057,L|R
IN12B058,L|R
IN12B059,L|R
IN12B060,L|R
IN12B061,L|R
IN12B062,L|R
IN12B063_a,L|R
IN12B063_b,L|R
IN12B063_c,L|R
IN12B064,L|R
IN12B065,L|R
IN12B066_a,L|R
IN12B066_b,L|R
IN12B066_c,L|R
IN12B066_d,L|R
IN12B066_e,L|R
IN12B066_f,L|R
IN12B068_a,L|R
IN12B068_b,L|R
IN12B069,L|R
IN12B070,L|R
IN12B071,L|R
IN12B072,L|R
IN12B073,L|R
IN12B074,L|R
IN12B075,L|R
IN12B077,L|R
IN12B078,L|R
IN12B079_a,L|R
IN12B079_b,L|R
IN12B079_c,L|R
IN12B079_d,L|R
IN12B081,L|R
IN12B082,L|R
IN12B083,L|R
IN12B084,L|R
IN12B085,L|R
IN12B086,L|R
IN12B087,L|R
IN12B088,L|R
IN12B090,L|R
IN12B091,L|R
IN12B092,L|R
IN13A001,L|R
IN13A002,L|R
IN13A003,L|R
IN13A004,L|R
IN13A005,L|R
IN13A006,L|R
IN13A007,L|R
IN13A008,L|R
IN13A009,L|R
IN13A010,L|R
IN13A011,L|R
IN13A012,L|R
IN13A013,L|R
IN13A014,L|R
IN13A015,L|R
IN13A017,L|R
IN13A018,L|R
IN13A019,L|R
IN13A020,L|R
IN13A021,L|R
IN13A022,L|R
IN13A023,L|R
IN13A024,L|R
IN13A025,L|R
IN13A026,L|R
IN13A027,L|R
IN13A028,L|R
IN13A029,L|R
IN13A030,L|R
IN13A031,L|R
IN13A032,L|R
IN13A033,L|R
IN13A034,L|R
IN13A035,L|R
IN13A036,L|R
IN13A037,L|R
IN13A038,L|R
IN13A039,L|R
IN13A040,L|R
IN13A041,L|R
IN13A042,L|R
IN13A043,L|R
IN13A044,L|R
IN13A045,L|R
IN13A046,L|R
IN13A047,L|R
IN13A049,L|R
IN13A050,L|R
IN13A051,L|R
IN13A052,L|R
IN13A053,L|R
IN13A054,L|R
IN13A055,L|R
IN13A056,L|R
IN13A057,L|R
IN13A058,L|R
IN13A059,L|R
IN13A060,L|R
IN13A061,L|R
IN13A062,L|R
IN13A063,L|R
IN13A064,L|R
IN13A065,L|R
IN13A067,L|R
IN13A068,L|R
IN13A069,L|R
IN13A071,L|R
IN13A072,L|R
IN13A074,L|R
IN13A075,L|R
IN13B001,L|R
IN13B004,L|R
IN13B005,L|R
IN13B006,L|R
IN13B007,L|R
IN13B008,L|R
IN13B009,L|R
IN13B010,L|R
IN13B011,L|R
IN13B012,L|R
IN13B013,L|R
IN13B014,L|R
IN13B015,L|R
IN13B017,L|R
IN13B018,L|R
IN13B019,L|R
IN13B020,L|R
IN13B021,L|R
IN13B022,L|R
IN13B023,L|R
IN13B024,L|R
IN13B025,L|R
IN13B026,L|R
IN13B027,L|R
IN13B028,L|R
IN13B029,L|R
IN13B030,L|R
IN13B031,L|R
IN13B032,L|R
IN13B033,L|R
IN13B034,L|R
IN13B035,L|R
IN13B036,L|R
IN13B037,L|R
IN13B038,L|R
IN13B039,L|R
IN13B040,L|R
IN13B041,L|R
IN13B042,L|R
IN13B043,L|R
IN13B044,L|R
IN13B045,L|R
IN13B046,L|R
IN13B048,L|R
IN13B049,L|R
IN13B050,L|R
IN13B051,L|R
IN13B052,L|R
IN13B053,L|R
IN13B054,L|R
IN13B055,L|R
IN13B056,L|R
IN13B057,L|R
IN13B058,L|R
IN13B059,L|R
IN13B060,L|R
IN13B061,L|R
IN13B062,L|R
IN13B063,L|R
IN13B064,L|R
IN13B065,L|R
IN13B066,L|R
IN13B067,L|R
IN13B068,L|R
IN13B069,L|R
IN13B070,L|R
IN13B072,L|R
IN13B073,L|R
IN13B074,L|R
IN13B075,L|R
IN13B076,L|R
IN13B077,L|R
IN13B078,L|R
IN13B079,L|R
IN13B080,L|R
IN13B081,L|R
IN13B082,L|R
IN13B084,L|R
IN13B085,L|R
IN13B087,L|R
IN13B088,L|R
IN13B089,L|R
IN13B090,L|R
IN13B093,L|R
IN13B096_a,L|R
IN13B096_b,L|R
IN13B097,L|R
IN13B098,L|R
IN13B099,L|R
IN13B102,L|R
IN13B103,L|R
IN13B104,L|R
IN14A001,L|R
IN14A002,L|R
IN14A004,L|R
IN14A005,L|R
IN14A006,L|R
IN14A007,L|R
IN14A008,L|R
IN14A009,L|R
IN14A010,L|R
IN14A011,L|R
IN14A012,L|R
IN14A013,L|R
IN14A014,L|R
IN14A015,L|R
IN14A016,L|R
IN14A017,L|R
IN14A018,L|R
IN14A020,L|R
IN14A021,L|R
IN14A022,L|R
IN14A023,L|R
IN14A024,L|R
IN14A025,L|R
IN14A026,L|R
IN14A028,L|R
IN14A029,L|R
IN14A030,L|R
IN14A031,L|R
IN14A032,L|R
IN14A033,L|R
IN14A034,L|R
IN14A035,L|R
IN14A036,L|R
IN14A037,L|R
IN14A038,L|R
IN14A039,L|R
IN14A040,L|R
IN14A042, IN14A047,L|R
IN14A042,IN14A047,L|R
IN14A043,L|R
IN14A044,L|R
IN14A045,L|R
IN14A046,L|R
IN14A047,L|R
IN14A048, IN14A102,L|R
IN14A050,L|R
IN14A051,L|R
IN14A052,L|R
IN14A055,L|R
IN14A056,L|R
IN14A057,L|R
IN14A058,L|R
IN14A059,L|R
IN14A062,L|R
IN14A063,L|R
IN14A064,L|R
IN14A065,L|R
IN14A066,L|R
IN14A068,L|R
IN14A069,L|R
IN14A070,L|R
IN14A072,L|R
IN14A074,L|R
IN14A075,L|R
IN14A076,L|R
IN14A077,L|R
IN14A078,L|R
IN14A079,L|R
IN14A080,L|R
IN14A081,L|R
IN14A082,L|R
IN14A085_a,L|R
IN14A085_b,L|R
IN14A086,L|R
IN14A087,L|R
IN14A088,L|R
IN14A089,L|R
IN14A090,L|R
IN14A091,L|R
IN14A093,L|R
IN14A095,L|R
IN14A096,L|R
IN14A097,L|R
IN14A098,L|R
IN14A099,L|R
IN14A100, IN14A113,L|R
IN14A101,L|R
IN14A103,L|R
IN14A104,L|R
IN14A105,L|R
IN14A106,L|R
IN14A107,L|R
IN14A108,L|R
IN14A109,L|R
IN14A110,L|R
IN14A111,L|R
IN14A114,L|R
IN14A116,L|R
IN14A117,L|R
IN14A118,L|R
IN14A119,L|R
IN14A120,L|R
IN14A121_a,L|R
IN14A121_b,L|R
IN14B001,L|R
IN14B002,L|R
IN14B003,L|R
IN14B004,L|R
IN14B005,L|R
IN14B006,L|R
IN14B007,L|R
IN14B008,L|R
IN14B009,L|R
IN14B010,L|R
IN14B011,L|R
IN14B012,L|R
IN16B014,L|R
IN16B016,L|R
IN16B018,L|R
IN16B020,L|R
IN16B022,L|R
IN16B024,L|R
IN16B029,L|R
IN16B030,L|R
IN16B032,L|R
IN16B033,L|R
IN16B034,L|R
IN16B036,L|R
IN16B037,L|R
IN16B038,L|R
IN16B039,L|R
IN16B040,L|R
IN16B041,L|R
IN16B042,L|R
IN16B045,L|R
IN16B046,L|R
IN16B047,L|R
IN16B048,L|R
IN16B049,L|R
IN16B050,L|R
IN16B051,L|R
IN16B052,L|R
IN16B053,L|R
IN16B054,L|R
IN16B055,L|R
IN16B056,L|R
IN16B057,L|R
IN16B058,L|R
IN16B059,L|R
IN16B060,L|R
IN16B061,L|R
IN16B062,L|R
IN16B063,L|R
IN16B064,L|R
IN16B066,L|R
IN16B068_a,L|R
IN16B068_b,L|R
IN16B068_c,L|R
IN16B069,L|R
IN16B070,L|R
IN16B071,L|R
IN16B072,L|R
IN16B073,L|R
IN16B074,L|R
IN16B075,L|R
IN16B075_a,L|R
IN16B075_b,L|R
IN16B075_c,L|R
IN16B075_d,L|R
IN16B075_e,L|R
IN16B075_f,L|R
IN16B075_g,L|R
IN16B075_h,L|R
IN16B075_i,L|R
IN16B076,L|R
IN16B077,L|R
IN16B079,L|R
IN16B080,L|R
IN16B082,L|R
IN16B083,L|R
IN16B084,L|R
IN16B085,L|R
IN16B086,L|R
IN16B087,L|R
IN16B088, IN16B109,L|R
IN16B089,L|R
IN16B090,L|R
IN16B091,L|R
IN16B092,L|R
IN16B093,L|R
IN16B094,L|R
IN16B095,L|R
IN16B097,L|R
IN16B098,L|R
IN16B099,L|R
IN16B100_a,L|R
IN16B100_b,L|R
IN16B100_c,L|R
IN16B101,L|R
IN16B104,L|R
IN16B105,L|R
IN16B106,L|R
IN16B107,L|R
IN16B108,L|R
IN16B111,L|R
IN16B113,L|R
IN16B114,L|R
IN16B115,L|R
IN16B117,L|R
IN16B118,L|R
IN16B119,L|R
IN16B120,L|R
IN16B121,L|R
IN16B122,L|R
IN16B124,L|R
IN16B125,L|R
IN17A001,L|R
IN17A007,L|R
IN17A011,L|R
IN17A013,L|R
IN17A016,L|R
IN17A017,L|R
IN17A019,L|R
IN17A020,L|R
IN17A022,L|R
IN17A023,L|R
IN17A025,L|R
IN17A027,L|R
IN17A028,L|R
IN17A029,L|R
IN17A030,L|R
IN17A032,L|R
IN17A033,L|R
IN17A034,L|R
IN17A035,L|R
IN17A037,L|R
IN17A039,L|R
IN17A040,L|R
IN17A041,L|R
IN17A042,L|R
IN17A043, IN17A046,L|R
IN17A044,L|R
IN17A048,L|R
IN17A049,L|R
IN17A051,L|R
IN17A052,L|R
IN17A053,L|R
IN17A056,L|R
IN17A057,L|R
IN17A058,L|R
IN17A059,IN17A063,L|R
IN17A060,L|R
IN17A061,L|R
IN17A064,L|R
IN17A065,L|R
IN17A066,L|R
IN17A067,L|R
IN17A071, IN17A081,L|R
IN17A072,L|R
IN17A074,L|R
IN17A075,L|R
IN17A077,L|R
IN17A078,L|R
IN17A079,L|R
IN17A080,IN17A083,L|R
IN17A082, IN17A086,L|R
IN17A084,L|R
IN17A085,L|R
IN17A088, IN17A089,L|R
IN17A090,L|R
IN17A092,L|R
IN17A093,L|R
IN17A094,L|R
IN17A095,L|R
IN17A097,L|R
IN17A098,L|R
IN17A099,L|R
IN17A100,L|R
IN17A101,L|R
IN17A103,L|R
IN17A104,L|R
IN17A106_a,L|R
IN17A107,L|R
IN17A108,L|R
IN17A109, IN17A120,L|R
IN17A110,L|R
IN17A111,L|R
IN17A112,L|R
IN17A113,IN17A119,L|R
IN17A114,L|R
IN17A116,L|R
IN17A118,L|R
IN17B001,L|R
IN17B003,L|R
IN17B004,L|R
IN17B006,L|R
IN17B008,L|R
IN17B010,L|R
IN17B014,L|R
IN17B015,L|R
IN17B017,L|R
IN18B005,L|R
IN18B006,L|R
IN18B008,L|R
IN18B009,L|R
IN18B011,L|R
IN18B012,L|R
IN18B013,L|R
IN18B014,L|R
IN18B015,L|R
IN18B016,L|R
IN18B017,L|R
IN18B018,L|R
IN18B020,L|R
IN18B021,L|R
IN18B026,L|R
IN18B027,L|R
IN18B028,L|R
IN18B029,L|R
IN18B031,L|R
IN18B032,L|R
IN18B033,L|R
IN18B034,L|R
IN18B035,L|R
IN18B036,L|R
IN18B037,L|R
IN18B038,L|R
IN18B039,L|R
IN18B040,L|R
IN18B041,L|R
IN18B042,L|R
IN18B043,L|R
IN18B044,L|R
IN18B045_a,L|R
IN18B045_b,L|R
IN18B045_c,L|R
IN18B046,L|R
IN18B047,L|R
IN18B048,L|R
IN18B049,L|R
IN18B050,L|R
IN18B051,L|R
IN18B052,L|R
IN18B054,L|R
IN18B055,L|R
IN18B056,L|R
IN19A001,L|R
IN19A002,L|R
IN19A003,L|R
IN19A004,L|R
IN19A005,L|R
IN19A006,L|R
IN19A007,L|R
IN19A008,L|R
IN19A009,L|R
IN19A010,L|R
IN19A011,L|R
IN19A012,L|R
IN19A013,L|R
IN19A014,L|R
IN19A015,L|R
IN19A016,L|R
IN19A017,L|R
IN19A018,L|R
IN19A019,L|R
IN19A020,L|R
IN19A021,L|R
IN19A022,L|R
IN19A024,L|R
IN19A026,L|R
IN19A027,L|R
IN19A028,L|R
IN19A029,L|R
IN19A030,L|R
IN19A031,L|R
IN19A032,L|R
IN19A033,L|R
IN19A034,L|R
IN19A036,L|R
IN19A037,L|R
IN19A040,L|R
IN19A041,L|R
IN19A042,L|R
IN19A043,L|R
IN19A044,L|R
IN19A045,L|R
IN19A046,L|R
IN19A047,L|R
IN19A048,L|R
IN19A049,L|R
IN19A052,L|R
IN19A054,L|R
IN19A056,L|R
IN19A057,L|R
IN19A059,L|R
IN19A060_a,L|R
IN19A060_b,L|R
IN19A060_c,L|R
IN19A060_d,L|R
IN19A061,L|R
IN19A064,L|R
IN19A065,L|R
IN19A067,L|R
IN19A069_a,L|R
IN19A069_b,L|R
IN19A069_c,L|R
IN19A070,L|R
IN19A071,L|R
IN19A072,L|R
IN19A073,L|R
IN19A074,L|R
IN19A080,L|R
IN19A082,L|R
IN19A083,L|R
IN19A084,L|R
IN19A085,L|R
IN19A086,L|R
IN19A087,L|R
IN19A088_a,L|R
IN19A088_b,L|R
IN19A088_c,L|R
IN19A088_d,L|R
IN19A088_e,L|R
IN19A090,L|R
IN19A091,L|R
IN19A093,L|R
IN19A094,L|R
IN19A095, IN19A127,L|R
IN19A096,L|R
IN19A098,L|R
IN19A099,L|R
IN19A100,L|R
IN19A102,L|R
IN19A103,L|R
IN19A104,L|R
IN19A105,L|R
IN19A106,L|R
IN19A108,L|R
IN19A109_a,L|R
IN19A109_b,L|R
IN19A110,L|R
IN19A111,L|R
IN19A112,L|R
IN19A113,L|R
IN19A114,L|R
IN19A117,L|R
IN19A120,L|R
IN19A121,L|R
IN19A124,L|R
IN19A133,L|R
IN19A135,L|R
IN19A142,L|R
IN19B002,L|R
IN19B003,L|R
IN19B004,L|R
IN19B005,L|R
IN19B007,L|R
IN19B008,L|R
IN19B011,L|R
IN19B012,L|R
IN19B013,L|R
IN19B015,L|R
IN19B016,L|R
IN19B020,L|R
IN19B021,L|R
IN19B023,L|R
IN19B027,L|R
IN19B030,L|R
IN19B031,L|R
IN19B033,L|R
IN19B034,L|R
IN19B035,L|R
IN19B038,L|R
IN19B040,L|R
IN19B041,L|R
IN19B043,L|R
IN19B045,L|R
IN19B045, IN19B052,L|R
IN19B047,L|R
IN19B048,L|R
IN19B050,L|R
IN19B053,L|R
IN19B054,L|R
IN19B055,L|R
IN19B056,L|R
IN19B057,L|R
IN19B058,L|R
IN19B062,L|R
IN19B064,L|R
IN19B066,L|R
IN19B067,L|R
IN19B068,L|R
IN19B069,L|R
IN19B070,L|R
IN19B071,L|R
IN19B072,L|R
IN19B073,L|R
IN19B075,L|R
IN19B077,L|R
IN19B078,L|R
IN19B080,L|R
IN19B081,L|R
IN19B082,L|R
IN19B083,L|R
IN19B084,L|R
IN19B085,L|R
IN19B086,L|R
IN19B087,L|R
IN19B088,L|R
IN19B089,L|R
IN19B090,L|R
IN19B091,L|R
IN19B092,L|R
IN19B094,L|R
IN19B095,L|R
IN19B097,L|R
IN19B103,L|R
IN19B105,L|R
IN19B107,L|R
IN19B108,L|R
IN19B109,L|R
IN19B110,L|R
IN20A.22A001,L|R
IN20A.22A002,L|R
IN20A.22A003,L|R
IN20A.22A004,L|R
IN20A.22A005,L|R
IN20A.22A006,L|R
IN20A.22A007,L|R
IN20A.22A008,L|R
IN20A.22A009,L|R
IN20A.22A010,L|R
IN20A.22A011,L|R
IN20A.22A012,L|R
IN20A.22A013,L|R
IN20A.22A015,L|R
IN20A.22A016,L|R
IN20A.22A017,L|R
IN20A.22A018,L|R
IN20A.22A019,L|R
IN20A.22A021,L|R
IN20A.22A022,L|R
IN20A.22A023,L|R
IN20A.22A024,L|R
IN20A.22A026,L|R
IN20A.22A027,L|R
IN20A.22A028,L|R
IN20A.22A029,L|R
IN20A.22A030,L|R
IN20A.22A033,L|R
IN20A.22A035,L|R
IN20A.22A036,L|R
IN20A.22A036,IN20A.22A072,L|R
IN20A.22A038,L|R
IN20A.22A039,L|R
IN20A.22A041,L|R
IN20A.22A042,L|R
IN20A.22A043,L|R
IN20A.22A044,L|R
IN20A.22A045,L|R
IN20A.22A046,L|R
IN20A.22A047,L|R
IN20A.22A048,L|R
IN20A.22A049,L|R
IN20A.22A049,IN20A.22A067,L|R
IN20A.22A050,L|R
IN20A.22A051,L|R
IN20A.22A052,L|R
IN20A.22A053,L|R
IN20A.22A054,L|R
IN20A.22A055,L|R
IN20A.22A056,L|R
IN20A.22A057,L|R
IN20A.22A058,L|R
IN20A.22A059,L|R
IN20A.22A060,L|R
IN20A.22A061,IN20A.22A066,L|R
IN20A.22A061,IN20A.22A068,L|R
IN20A.22A062,L|R
IN20A.22A063,L|R
IN20A.22A064,L|R
IN20A.22A065,L|R
IN20A.22A066,L|R
IN20A.22A067,L|R
IN20A.22A069,L|R
IN20A.22A070,L|R
IN20A.22A070,IN20A.22A080,L|R
IN20A.22A071,L|R
IN20A.22A073,L|R
IN20A.22A074,L|R
IN20A.22A076,L|R
IN20A.22A077,L|R
IN20A.22A078,L|R
IN20A.22A079,L|R
IN20A.22A081,L|R
IN20A.22A082,L|R
IN20A.22A083,L|R
IN20A.22A084,L|R
IN20A.22A085,L|R
IN20A.22A086,L|R
IN20A.22A087,L|R
IN20A.22A088,L|R
IN20A.22A089,L|R
IN20A.22A090,L|R
IN20A.22A091,L|R
IN20A.22A092,L|R
IN21A001,L|R
IN21A002,L|R
IN21A003,L|R
IN21A004,L|R
IN21A005,L|R
IN21A006,L|R
IN21A007,L|R
IN21A008,L|R
IN21A009,L|R
IN21A010,L|R
IN21A011,L|R
IN21A012,L|R
IN21A013,L|R
IN21A014,L|R
IN21A015,L|R
IN21A016,L|R
IN21A017,L|R
IN21A018,L|R
IN21A019,L|R
IN21A020,L|R
IN21A021,L|R
IN21A022,L|R
IN21A023,IN21A024,L|R
IN21A026,L|R
IN21A027,L|R
IN21A028,L|R
IN21A029, IN21A030,L|R
IN21A031,L|R
IN21A032,L|R
IN21A033,L|R
IN21A034,L|R
IN21A035,L|R
IN21A037,L|R
IN21A038,L|R
IN21A039,L|R
IN21A040,L|R
IN21A041,L|R
IN21A042,L|R
IN21A043,L|R
IN21A044,L|R
IN21A045, IN21A046,L|R
IN21A047_a,L|R
IN21A047_b,L|R
IN21A047_c,L|R
IN21A047_d,L|R
IN21A047_e,L|R
IN21A047_f,L|R
IN21A048,L|R
IN21A049,L|R
IN21A050,L|R
IN21A051,L|R
IN21A052,L|R
IN21A054,L|R
IN21A055,L|R
IN21A056,L|R
IN21A057,L|R
IN21A058,L|R
IN21A060,L|R
IN21A061,L|R
IN21A062,L|R
IN21A063,L|R
IN21A064,L|R
IN21A066,L|R
IN21A070,L|R
IN21A072,L|R
IN21A073,L|R
IN21A074,L|R
IN21A075,L|R
IN21A076,L|R
IN21A077,L|R
IN21A078,L|R
IN21A079,L|R
IN21A080,L|R
IN21A081,L|R
IN21A082,L|R
IN21A083,L|R
IN21A084,L|R
IN21A085,L|R
IN21A086,L|R
IN21A087,L|R
IN21A090,L|R
IN21A091, IN21A092,L|R
IN21A093,L|R
IN21A094,L|R
IN21A095,L|R
IN21A096,L|R
IN21A097,L|R
IN21A098,L|R
IN21A099,L|R
IN21A100,L|R
IN21A102,L|R
IN21A109,L|R
IN21A111,L|R
IN21A116,L|R
IN23B001,L|R
IN23B005,L|R
IN23B006,L|R
IN23B007,L|R
IN23B008,L|R
IN23B009,L|R
IN23B011,L|R
IN23B012,L|R
IN23B013,L|R
IN23B014,L|R
IN23B016,L|R
IN23B017,L|R
IN23B018,L|R
IN23B020,L|R
IN23B021,L|R
IN23B022,L|R
IN23B023,L|R
IN23B024,L|R
IN23B025,L|R
IN23B028,L|R
IN23B029,L|R
IN23B030,L|R
IN23B031,L|R
IN23B032,L|R
IN23B033,L|R
IN23B034,L|R
IN23B035,L|R
IN23B036,L|R
IN23B037,L|R
IN23B039,L|R
IN23B040,L|R
IN23B041,L|R
IN23B042,L|R
IN23B043,L|R
IN23B044,L|R
IN23B044, IN23B057,L|R
IN23B045,L|R
IN23B046,L|R
IN23B047,L|R
IN23B048,L|R
IN23B049,L|R
IN23B050,L|R
IN23B053,L|R
IN23B054,L|R
IN23B055,L|R
IN23B056,L|R
IN23B057,L|R
IN23B058,L|R
IN23B059,L|R
IN23B060,L|R
IN23B061,L|R
IN23B062,L|R
IN23B063,L|R
IN23B064,L|R
IN23B065,L|R
IN23B066,L|R
IN23B067_a,L|R
IN23B067_b,L|R
IN23B067_c,L|R
IN23B067_d,L|R
IN23B067_e,L|R
IN23B068,L|R
IN23B069, IN23B079,L|R
IN23B070,L|R
IN23B071,L|R
IN23B072,L|R
IN23B073,L|R
IN23B074,L|R
IN23B075,L|R
IN23B078,L|R
IN23B079,L|R
IN23B080,L|R
IN23B081,L|R
IN23B083,L|R
IN23B084,L|R
IN23B085,L|R
IN23B086,L|R
IN23B087,L|R
IN23B088,L|R
IN23B089,L|R
IN23B090,L|R
IN23B091,L|R
IN23B092,L|R
IN23B093,L|R
IN23B094,L|R
IN23B095,L|R
IN26X001,L|R
IN26X002,L|R
IN26X003,L|R
IN27X001,L|R
IN27X002,L|R
IN27X003,L|R
IN27X004,L|R
IN27X005,L|R
IN27X007,L|R
IN27X014,L|R
INXXX003,L|R
INXXX004,L|R
INXXX007,L|R
INXXX008,L|R
INXXX011,L|R
INXXX022,L|R
INXXX023,L|R
INXXX025,L|R
INXXX027,L|R
INXXX029,L|R
INXXX031,L|R
INXXX032,L|R
INXXX035,L|R
INXXX036,L|R
INXXX038,L|R
INXXX039,L|R
INXXX042,L|R
INXXX044,L|R
INXXX045,L|R
INXXX048,L|R
INXXX052,L|R
INXXX053,L|R
INXXX054,L|R
INXXX056,L|R
INXXX058,L|R
INXXX062,L|R
INXXX063,L|R
INXXX065,L|R
INXXX066,L|R
INXXX073,L|R
INXXX076,L|R
INXXX077,L|R
INXXX083,L|R
INXXX084,L|R
INXXX087,L|R
INXXX089,L|R
INXXX091,L|R
INXXX095,L|R
INXXX096,L|R
INXXX100,L|R
INXXX101,L|R
INXXX104,L|R
INXXX107,L|R
INXXX110,L|R
INXXX111,L|R
INXXX114,L|R
INXXX115,L|R
INXXX119,L|R
INXXX121,L|R
INXXX122,L|R
INXXX124,L|R
INXXX126,L|R
INXXX129,L|R
INXXX133,L|R
INXXX134,L|R
INXXX135,L|R
INXXX137,L|R
INXXX138,L|R
INXXX140,L|R
INXXX142,L|R
INXXX143,L|R
INXXX146,L|R
INXXX147,L|R
INXXX149,L|R
INXXX153,L|R
INXXX158,L|R
INXXX159,L|R
INXXX161,L|R
INXXX167,L|R
INXXX173,L|R
INXXX179,L|R
INXXX180,L|R
INXXX181,L|R
INXXX183,L|R
INXXX184,L|R
INXXX188,L|R
INXXX192,L|R
INXXX193,L|R
INXXX194,L|R
INXXX197,L|R
INXXX198,L|R
INXXX199,L|R
INXXX201,L|R
INXXX204,L|R
INXXX206,L|R
INXXX209,L|R
INXXX212,L|R
INXXX213,L|R
INXXX214,L|R
INXXX215,L|R
INXXX216,L|R
INXXX217,L|R
INXXX219,L|R
INXXX220,L|R
INXXX221,L|R
INXXX223,L|R
INXXX224,L|R
INXXX225,L|R
INXXX227,L|R
INXXX228,L|R
INXXX230,L|R
INXXX231,L|R
INXXX232,L|R
INXXX233,L|R
INXXX235,L|R
INXXX237,L|R
INXXX238,L|R
INXXX239,L|R
INXXX240,L|R
INXXX241,L|R
INXXX242,L|R
INXXX243,L|R
INXXX244,L|R
INXXX245,L|R
INXXX246,L|R
INXXX247,L|R
INXXX249,L|R
INXXX251,L|R
INXXX252,L|R
INXXX253,L|R
INXXX256,L|R
INXXX258,L|R
INXXX260,L|R
INXXX261,L|R
INXXX262,L|R
INXXX263,L|R
INXXX265,L|R
INXXX266,L|R
INXXX267,L|R
INXXX268,L|R
INXXX269,L|R
INXXX270,L|R
INXXX271,L|R
INXXX273,L|R
INXXX275,L|R
INXXX276,L|R
INXXX279,L|R
INXXX280,L|R
INXXX281,L|R
INXXX282,L|R
INXXX283,L|R
INXXX284,L|R
INXXX285,L|R
