condition,cell_type,side,bin_index,flyvis_node_count,brain_root_count,teacher_raw_mean,teacher_baseline_mean,teacher_signed_delta,teacher_target_value,input_value,student_raw_rate_hz,student_delta_rate_hz
baseline_gray,T5b,left,3,180,189,0.0021760719125621915,0.0021760719125621915,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5b,right,3,180,190,0.0021760719125621915,0.0021760719125621915,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,left,0,181,191,0.0051801554864794735,0.0051801554864794735,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,right,0,181,192,0.0051801554864794735,0.0051801554864794735,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,left,1,180,191,-0.03620890313953472,-0.03620890313953472,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,right,1,180,192,-0.03620890313953472,-0.03620890313953472,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,left,2,180,191,-0.03718487341749197,-0.03718487341749197,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,right,2,180,191,-0.03718487341749197,-0.03718487341749197,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,left,3,180,190,-0.02318859780995505,-0.02318859780995505,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5c,right,3,180,191,-0.02318859780995505,-0.02318859780995505,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,left,0,181,185,0.014028081356321293,0.014028081356321293,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,right,0,181,182,0.014028081356321293,0.014028081356321293,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,left,1,180,185,-0.04600050434835591,-0.04600050434835591,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,right,1,180,182,-0.04600050434835591,-0.04600050434835591,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,left,2,180,185,-0.025777764632948674,-0.025777764632948674,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,right,2,180,182,-0.025777764632948674,-0.025777764632948674,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,left,3,180,185,0.02302896946114035,0.02302896946114035,0.0,0.0,0.0,0.0,0.0
baseline_gray,T5d,right,3,180,181,0.02302896946114035,0.02302896946114035,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,left,0,181,194,0.2559852334284815,0.2559852334284815,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,right,0,181,193,0.2559852334284815,0.2559852334284815,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,left,1,180,193,0.25368974990107945,0.25368974990107945,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,right,1,180,193,0.25368974990107945,0.25368974990107945,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,left,2,180,193,0.2537381168040964,0.2537381168040964,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,right,2,180,193,0.2537381168040964,0.2537381168040964,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,left,3,180,193,0.2533288490958512,0.2533288490958512,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm1,right,3,180,192,0.2533288490958512,0.2533288490958512,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,left,0,181,42,-0.23097710587344458,-0.23097710587344458,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,right,0,181,44,-0.23097710587344458,-0.23097710587344458,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,left,1,180,42,-0.25658346955092887,-0.25658346955092887,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,right,1,180,44,-0.25658346955092887,-0.25658346955092887,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,left,2,180,42,-0.2579322127838774,-0.2579322127838774,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,right,2,180,44,-0.2579322127838774,-0.2579322127838774,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,left,3,180,42,-0.2348215674671034,-0.2348215674671034,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm16,right,3,180,43,-0.2348215674671034,-0.2348215674671034,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,left,0,181,192,-0.3057218764635904,-0.3057218764635904,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,right,0,181,191,-0.3057218764635904,-0.3057218764635904,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,left,1,180,191,-0.3223802521617876,-0.3223802521617876,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,right,1,180,191,-0.3223802521617876,-0.3223802521617876,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,left,2,180,191,-0.3261721655105551,-0.3261721655105551,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,right,2,180,191,-0.3261721655105551,-0.3261721655105551,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,left,3,180,191,-0.32850095143334734,-0.32850095143334734,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm2,right,3,180,190,-0.32850095143334734,-0.32850095143334734,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,left,0,181,187,0.5531157889501166,0.5531157889501166,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,right,0,181,186,0.5531157889501166,0.5531157889501166,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,left,1,180,187,0.5255474357141389,0.5255474357141389,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,right,1,180,185,0.5255474357141389,0.5255474357141389,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,left,2,180,187,0.5266254763429363,0.5266254763429363,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,right,2,180,185,0.5266254763429363,0.5266254763429363,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,left,3,180,186,0.5403394598927763,0.5403394598927763,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm20,right,3,180,185,0.5403394598927763,0.5403394598927763,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,left,0,181,223,1.6893331337699573,1.6893331337699573,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,right,0,181,215,1.6893331337699573,1.6893331337699573,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,left,1,180,222,1.6765486180782319,1.6765486180782319,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,right,1,180,214,1.6765486180782319,1.6765486180782319,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,left,2,180,222,1.667529743247562,1.667529743247562,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,right,2,180,214,1.667529743247562,1.667529743247562,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,left,3,180,222,1.647538950211472,1.647538950211472,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm3,right,3,180,214,1.647538950211472,1.647538950211472,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,left,0,181,189,0.004669011806599984,0.004669011806599984,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,right,0,181,184,0.004669011806599984,0.004669011806599984,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,left,1,180,189,-0.015020943032090549,-0.015020943032090549,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,right,1,180,184,-0.015020943032090549,-0.015020943032090549,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,left,2,180,189,-0.014391426250100873,-0.014391426250100873,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,right,2,180,183,-0.014391426250100873,-0.014391426250100873,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,left,3,180,188,-0.008450415411708592,-0.008450415411708592,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm4,right,3,180,183,-0.008450415411708592,-0.008450415411708592,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,left,0,181,102,0.2979812538611461,0.2979812538611461,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,right,0,181,101,0.2979812538611461,0.2979812538611461,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,left,1,180,102,0.2878589322893984,0.2878589322893984,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,right,1,180,100,0.2878589322893984,0.2878589322893984,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,left,2,180,102,0.2891837991877563,0.2891837991877563,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,right,2,180,100,0.2891837991877563,0.2891837991877563,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,left,3,180,101,0.29950717486855055,0.29950717486855055,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5Y,right,3,180,100,0.29950717486855055,0.29950717486855055,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,left,0,181,58,-0.20186877376219844,-0.20186877376219844,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,right,0,181,56,-0.20186877376219844,-0.20186877376219844,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,left,1,180,57,-0.20665631920306218,-0.20665631920306218,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,right,1,180,55,-0.20665631920306218,-0.20665631920306218,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,left,2,180,57,-0.20801832636611328,-0.20801832636611328,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,right,2,180,55,-0.20801832636611328,-0.20801832636611328,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,left,3,180,57,-0.21096495917687813,-0.21096495917687813,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5a,right,3,180,55,-0.21096495917687813,-0.21096495917687813,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,left,0,181,75,1.274315065606523,1.274315065606523,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,right,0,181,78,1.274315065606523,1.274315065606523,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,left,1,180,74,1.3920375617324479,1.3920375617324479,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,right,1,180,78,1.3920375617324479,1.3920375617324479,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,left,2,180,74,1.3849132974528604,1.3849132974528604,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,right,2,180,77,1.3849132974528604,1.3849132974528604,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,left,3,180,74,1.2517199401174568,1.2517199401174568,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm5c,right,3,180,77,1.2517199401174568,1.2517199401174568,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,left,0,181,189,-0.02123213667021029,-0.02123213667021029,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,right,0,181,188,-0.02123213667021029,-0.02123213667021029,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,left,1,180,189,-0.026591217805020682,-0.026591217805020682,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,right,1,180,188,-0.026591217805020682,-0.026591217805020682,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,left,2,180,189,-0.0265780989019125,-0.0265780989019125,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,right,2,180,187,-0.0265780989019125,-0.0265780989019125,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,left,3,180,189,-0.03359023236077216,-0.03359023236077216,0.0,0.0,0.0,0.0,0.0
baseline_gray,Tm9,right,3,180,187,-0.03359023236077216,-0.03359023236077216,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,left,0,181,47,-1.0236188287882761,-1.0236188287882761,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,right,0,181,47,-1.0236188287882761,-1.0236188287882761,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,left,1,180,46,-1.0914087845012546,-1.0914087845012546,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,right,1,180,46,-1.0914087845012546,-1.0914087845012546,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,left,2,180,46,-1.0502347846205036,-1.0502347846205036,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,right,2,180,46,-1.0502347846205036,-1.0502347846205036,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,left,3,180,46,-0.9677473293720849,-0.9677473293720849,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY14,right,3,180,46,-0.9677473293720849,-0.9677473293720849,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,left,0,181,27,0.6658257352836554,0.6658257352836554,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,right,0,181,30,0.6658257352836554,0.6658257352836554,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,left,1,180,27,0.6553234337518613,0.6553234337518613,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,right,1,180,30,0.6553234337518613,0.6553234337518613,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,left,2,180,26,0.6538787605861823,0.6538787605861823,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,right,2,180,30,0.6538787605861823,0.6538787605861823,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,left,3,180,26,0.6958008357013266,0.6958008357013266,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY15,right,3,180,29,0.6958008357013266,0.6958008357013266,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,left,0,181,143,1.815362430573827,1.815362430573827,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,right,0,181,140,1.815362430573827,1.815362430573827,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,left,1,180,142,1.8579293554027876,1.8579293554027876,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,right,1,180,140,1.8579293554027876,1.8579293554027876,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,left,2,180,142,1.8441389936539863,1.8441389936539863,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,right,2,180,140,1.8441389936539863,1.8441389936539863,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,left,3,180,142,1.7245482334660158,1.7245482334660158,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY18,right,3,180,139,1.7245482334660158,1.7245482334660158,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,left,0,181,94,-0.8078198647383827,-0.8078198647383827,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,right,0,181,90,-0.8078198647383827,-0.8078198647383827,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,left,1,180,94,-0.8241354808107846,-0.8241354808107846,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,right,1,180,90,-0.8241354808107846,-0.8241354808107846,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,left,2,180,93,-0.8189147474658158,-0.8189147474658158,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,right,2,180,90,-0.8189147474658158,-0.8189147474658158,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,left,3,180,93,-0.7818723664308588,-0.7818723664308588,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY3,right,3,180,90,-0.7818723664308588,-0.7818723664308588,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,left,0,181,54,0.32074917916141216,0.32074917916141216,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,right,0,181,53,0.32074917916141216,0.32074917916141216,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,left,1,180,54,-0.010138890781298768,-0.010138890781298768,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,right,1,180,53,-0.010138890781298768,-0.010138890781298768,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,left,2,180,54,-0.07460451365704002,-0.07460451365704002,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,right,2,180,53,-0.07460451365704002,-0.07460451365704002,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,left,3,180,53,-0.08069800600254287,-0.08069800600254287,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY4,right,3,180,52,-0.08069800600254287,-0.08069800600254287,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,left,0,181,126,0.5435653782214259,0.5435653782214259,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,right,0,181,131,0.5435653782214259,0.5435653782214259,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,left,1,180,126,0.6188960653729737,0.6188960653729737,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,right,1,180,130,0.6188960653729737,0.6188960653729737,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,left,2,180,126,0.6331898380277885,0.6331898380277885,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,right,2,180,130,0.6331898380277885,0.6331898380277885,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,left,3,180,126,0.6024889781812413,0.6024889781812413,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY5a,right,3,180,130,0.6024889781812413,0.6024889781812413,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,left,0,181,93,1.4085035199783125,1.4085035199783125,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,right,0,181,89,1.4085035199783125,1.4085035199783125,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,left,1,180,93,1.4546366142729918,1.4546366142729918,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,right,1,180,89,1.4546366142729918,1.4546366142729918,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,left,2,180,93,1.4444354590028525,1.4444354590028525,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,right,2,180,89,1.4444354590028525,1.4444354590028525,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,left,3,180,92,1.3759335296849409,1.3759335296849409,0.0,0.0,0.0,0.0,0.0
baseline_gray,TmY9,right,3,180,89,1.3759335296849409,1.3759335296849409,0.0,0.0,0.0,0.0,0.0
body_left_dark,Am,left,0,181,21,-3.512407764380808,-3.625938496866279,0.11353073248547085,0.11353073248547085,11.574019708672179,250.0,250.0
body_left_dark,Am,right,0,181,58,-2.604094829019262,-3.625938496866279,1.0218436678470169,1.0218436678470169,104.1730154639563,350.0,350.0
body_left_dark,Am,left,1,180,21,-3.1200289296607178,-3.6907176199886536,0.5706886903279358,0.5706886903279358,58.179507916212394,330.0,330.0
body_left_dark,Am,right,1,180,57,-3.0057945621096427,-3.6907176199886536,0.6849230578790109,0.6849230578790109,69.82526050230662,340.0,340.0
body_left_dark,Am,left,2,180,21,-3.0125493245820203,-3.697299137380388,0.6847498127983678,0.6847498127983678,69.80759883542669,340.0,340.0
body_left_dark,Am,right,2,180,57,-3.116017182626658,-3.697299137380388,0.58128195475373,0.58128195475373,59.2594503120655,330.0,330.0
body_left_dark,Am,left,3,180,21,-2.6645736979941526,-3.6919976047343677,1.027423906740215,1.027423906740215,104.74189926761925,350.0,350.0
body_left_dark,Am,right,3,180,57,-3.588121166990863,-3.6919976047343677,0.10387643774350463,0.10387643774350463,10.589801645680758,249.82456140350877,249.82456140350877
body_left_dark,C2,left,0,181,181,0.2434985280777868,0.24612979829640677,-0.0026312702186199743,-0.0026312702186199743,-0.2682478365322548,0.0,0.0
body_left_dark,C2,right,0,181,184,0.21697687911312225,0.24612979829640677,-0.029152919183284526,-0.029152919183284526,-2.972027518943766,0.0,0.0
body_left_dark,C2,left,1,180,181,0.23557908478089504,0.25210157169236075,-0.01652248691146571,-0.01652248691146571,-1.6844037289555513,0.0,0.0
body_left_dark,C2,right,1,180,183,0.23067461392945712,0.25210157169236075,-0.021426957762903626,-0.021426957762903626,-2.1843955906518113,0.0,0.0
body_left_dark,C2,left,2,180,181,0.23280870181818802,0.25347166759893297,-0.020662965780744946,-0.020662965780744946,-2.1065095586921068,0.0,0.0
body_left_dark,C2,right,2,180,183,0.2345649650423891,0.25347166759893297,-0.018906702556543864,-0.018906702556543864,-1.927465305867253,0.0,0.0
body_left_dark,C2,left,3,180,180,0.22163159500600563,0.2520718504571252,-0.030440255451119586,-0.030440255451119586,-3.103266479614774,0.0,0.0
body_left_dark,C2,right,3,180,183,0.24832136810032857,0.2520718504571252,-0.003750482356796647,-0.003750482356796647,-0.3823471914985386,0.0,0.0
body_left_dark,C3,left,0,181,175,0.242205824497161,0.24222822575855651,-2.2401261395521566e-05,-2.2401261395521566e-05,-0.0022837220831290273,0.0,0.0
body_left_dark,C3,right,0,181,191,0.2427519010431365,0.24222822575855651,0.0005236752845799719,0.0005236752845799719,0.053386672771170304,0.0,0.0
body_left_dark,C3,left,1,180,175,0.2461153922912975,0.24609422109400234,2.11711972951667e-05,2.11711972951667e-05,0.0021583217987411916,0.0,0.0
body_left_dark,C3,right,1,180,190,0.24633533182657427,0.24609422109400234,0.00024111073257193638,0.00024111073257193638,0.024580307989443384,0.3684210526315789,0.3684210526315789
body_left_dark,C3,left,2,180,175,0.24389979044596355,0.2438124431607624,8.734728520115587e-05,8.734728520115587e-05,0.008904718381400082,0.2857142857142857,0.2857142857142857
body_left_dark,C3,right,2,180,190,0.2438489392813709,0.2438124431607624,3.6496120608520144e-05,3.6496120608520144e-05,0.003720638543992013,0.0,0.0
body_left_dark,C3,left,3,180,174,0.23426845707516702,0.23420650376938285,6.195330578417924e-05,6.195330578417924e-05,0.006315900254191077,0.05747126436781609,0.05747126436781609
body_left_dark,C3,right,3,180,190,0.23414700388804907,0.23420650376938285,-5.9499881333774374e-05,-5.9499881333774374e-05,-0.006065783106868364,0.2631578947368421,0.2631578947368421
body_left_dark,L1,left,0,181,198,-2.477129641076478,-2.5245997568191085,0.047470115742630714,0.047470115742630714,4.839394965133953,199.8989898989899,199.8989898989899
body_left_dark,L1,right,0,181,198,-2.0974316168885205,-2.5245997568191085,0.427168139930588,0.427168139930588,43.54814209541173,320.0,320.0
body_left_dark,L1,left,1,180,197,-2.337699032988813,-2.5763042612208262,0.23860522823201302,0.23860522823201302,24.324881498522544,290.0,290.0
body_left_dark,L1,right,1,180,198,-2.2899861057599384,-2.5763042612208262,0.2863181554608878,0.2863181554608878,29.189030156914313,300.0,300.0
body_left_dark,L1,left,2,180,197,-2.2959704188836945,-2.582276881403393,0.2863064625196987,0.2863064625196987,29.187838106719514,300.0,300.0
body_left_dark,L1,right,2,180,197,-2.3393495061331326,-2.582276881403393,0.24292737527026054,0.24292737527026054,24.76550769646289,290.0,290.0
body_left_dark,L1,left,3,180,197,-2.1497666294376057,-2.5792551199595133,0.42948849052190763,0.42948849052190763,43.78469287674663,320.0,320.0
body_left_dark,L1,right,3,180,197,-2.535874259720246,-2.5792551199595133,0.04338086023926735,0.04338086023926735,4.422511159722227,190.0,190.0
body_left_dark,L2,left,0,181,191,-2.487278729924181,-2.5385137508257976,0.05123502090161658,0.05123502090161658,5.223212505613228,200.0,200.0
body_left_dark,L2,right,0,181,198,-2.0777184600988146,-2.5385137508257976,0.460795290726983,0.460795290726983,46.9763002473357,320.0,320.0
body_left_dark,L2,left,1,180,191,-2.327101808620824,-2.5844561411274802,0.2573543325066563,0.2573543325066563,26.236280268211992,290.0,290.0
body_left_dark,L2,right,1,180,198,-2.2756581134266325,-2.5844561411274802,0.30879802770084774,0.30879802770084774,31.480766312030074,300.0,300.0
body_left_dark,L2,left,2,180,191,-2.281038663205173,-2.5898784011602403,0.30883973795506714,0.30883973795506714,31.485018511358135,300.0,300.0
body_left_dark,L2,right,2,180,197,-2.3279871941440637,-2.5898784011602403,0.2618912070161765,0.2618912070161765,26.698797102547395,290.0,290.0
body_left_dark,L2,left,3,180,191,-2.1268749821517203,-2.5900616091158657,0.46318662696414536,0.46318662696414536,47.22008774110988,320.0,320.0
body_left_dark,L2,right,3,180,197,-2.543326552543375,-2.5900616091158657,0.04673505657249066,0.04673505657249066,4.764458521617834,192.33502538071065,192.33502538071065
body_left_dark,L3,left,0,181,170,0.0913269640003924,0.08060594666481516,0.010721017335577246,0.010721017335577246,1.0929663116096517,107.0,107.0
body_left_dark,L3,right,0,181,182,0.17702319929323182,0.08060594666481516,0.09641725262841666,0.09641725262841666,9.829366531393879,240.0,240.0
body_left_dark,L3,left,1,180,170,0.12195008600182418,0.06836652978357355,0.05358355621825063,0.05358355621825063,5.462636610841421,200.05882352941177,200.05882352941177
body_left_dark,L3,right,1,180,182,0.13268931326852504,0.06836652978357355,0.06432278348495149,0.06432278348495149,6.55745935460036,213.24175824175825,213.24175824175825
body_left_dark,L3,left,2,180,170,0.13058593734296867,0.06703389131645154,0.06355204602651712,0.06355204602651712,6.478885647386123,210.47058823529412,210.47058823529412
body_left_dark,L3,right,2,180,181,0.1226770209795278,0.06703389131645154,0.05564312966307626,0.05564312966307626,5.672602169241392,209.33701657458565,209.33701657458565
body_left_dark,L3,left,3,180,170,0.1627797384849853,0.06557362210522923,0.09720611637975608,0.09720611637975608,9.909788144164041,240.0,240.0
body_left_dark,L3,right,3,180,181,0.07590969269060427,0.06557362210522923,0.010336070585375043,0.010336070585375043,1.0537224771333809,103.03867403314918,103.03867403314918
body_left_dark,L4,left,0,181,165,1.0345733637062227,1.0333863614919436,0.0011870022142790315,0.0011870022142790315,0.12101029141216194,0.12121212121212122,0.12121212121212122
body_left_dark,L4,right,0,181,185,1.0441351938395869,1.0333863614919436,0.010748832347643233,0.010748832347643233,1.095801944665132,109.62162162162163,109.62162162162163
body_left_dark,L4,left,1,180,165,1.0796954247272676,1.0729623470455407,0.006733077681726929,0.006733077681726929,0.6864112657627857,81.93939393939394,81.93939393939394
body_left_dark,L4,right,1,180,185,1.0807427880250746,1.0729623470455407,0.007780440979533898,0.007780440979533898,0.7931859089415311,89.72972972972973,89.72972972972973
body_left_dark,L4,left,2,180,165,1.0906466060214572,1.0826257994605435,0.008020806560913751,0.008020806560913751,0.8176902516447978,90.66666666666667,90.66666666666667
body_left_dark,L4,right,2,180,185,1.089166959375143,1.0826257994605435,0.00654115991459947,0.00654115991459947,0.6668459906117439,80.8108108108108,80.8108108108108
body_left_dark,L4,left,3,180,164,1.0969784406324228,1.0857368134789998,0.011241627153423028,0.011241627153423028,1.1460404718864423,109.9390243902439,109.9390243902439
body_left_dark,L4,right,3,180,184,1.0867534960309664,1.0857368134789998,0.00101668255196663,0.00101668255196663,0.10364685963275012,0.43478260869565216,0.43478260869565216
