family,super_class,n_roots,mean_selected_frames,total_selected_frames,mean_spike_frames,total_spike_frames,mean_voltage_mv,max_voltage_mv
CB0090,central,1,0.0,0,0.0,0,-52.31453,-51.75
CB0096,central,1,0.0,0,0.0,0,-55.145313,-51.65625
CB0099,central,1,0.0,0,0.0,0,-52.03875,-51.8125
CB0101,central,1,0.0,0,0.0,0,-48.051094,-46.15625
CB0106,central,2,0.0,0,0.0,0,-51.856483,-51.3125
CB0108,central,2,0.0,0,0.0,0,-53.510468,-51.03125
CB0114,central,2,0.0,0,0.0,0,-61.72742,-51.71875
CB0115,central,2,0.0,0,0.0,0,-51.183437,-45.09375
CB0117,central,1,0.0,0,0.0,0,-48.169533,-45.0625
CB0126,central,1,0.0,0,0.0,0,-51.885,-51.625
CB0129,central,2,0.0,0,0.0,0,-61.48758,-51.75
CB0140,central,1,0.0,0,0.0,0,-51.93297,-49.375
CB0141,central,1,0.0,0,0.0,0,-64.037186,-52.0625
CB0142,central,1,0.0,0,0.0,0,-51.502655,-49.84375
CB0144,central,1,0.0,0,0.0,0,-51.937187,-50.875
CB0147,central,2,0.0,0,0.0,0,-53.65953,-46.0625
CB0148,central,1,0.0,0,0.0,0,-55.3925,-51.65625
CB0149,central,2,0.0,0,0.0,0,-52.217735,-47.71875
CB0151,central,4,0.0,0,0.0,0,-52.24824,-51.125
CB0152,central,1,0.0,0,0.0,0,-54.378906,-51.96875
CB0153,central,1,0.0,0,0.0,0,-52.360313,-52.0
CB0154,central,1,0.0,0,0.0,0,-52.58297,-46.46875
CB0155,central,1,0.0,0,0.0,0,-52.679375,-51.78125
CB0161,central,2,0.0,0,0.0,0,-52.089844,-48.75
CB0163,central,1,0.0,0,0.0,0,-51.599064,-49.96875
CB0170,central,1,0.0,0,0.0,0,-57.121407,-51.53125
CB0172,central,1,0.0,0,0.0,0,-50.913906,-45.40625
CB0183,central,1,0.0,0,0.0,0,-51.86797,-51.71875
CB0184,central,1,0.0,0,0.0,0,-52.034843,-51.875
CB0188,central,1,0.0,0,0.0,0,-53.10453,-51.53125
CB0191,central,2,0.0,0,0.0,0,-52.20836,-49.09375
CB0202,central,1,0.0,0,0.0,0,-59.663906,-51.625
CB0204,central,1,0.0,0,0.0,0,-50.644688,-45.0625
CB0207,central,1,0.0,0,0.0,0,-52.162968,-47.5
CB0208,central,1,0.0,0,0.0,0,-53.530937,-52.0
CB0213,central,1,0.0,0,0.0,0,-49.186405,-45.375
CB0214,central,1,0.0,0,0.0,0,-60.3825,-49.59375
CB0216,central,1,0.0,0,0.0,0,-56.71375,-51.78125
CB0220,central,2,0.0,0,0.0,0,-52.002342,-50.71875
CB0221,central,1,0.0,0,0.0,0,-52.351406,-51.9375
CB0224,central,1,0.0,0,0.0,0,-52.73969,-51.4375
CB0227,central,2,0.0,0,0.0,0,-50.935783,-48.15625
CB0231,central,1,0.0,0,0.0,0,-51.628593,-51.21875
CB0232,central,2,0.0,0,0.0,0,-49.740234,-47.4375
CB0239,central,2,0.0,0,0.0,0,-52.061954,-46.84375
CB0240,central,1,0.0,0,0.0,0,-52.90078,-51.84375
CB0241,central,1,0.0,0,0.0,0,-51.4125,-51.0625
CB0246,central,1,0.0,0,0.0,0,-51.524063,-49.6875
CB0247,central,1,0.0,0,0.0,0,-51.535,-50.53125
CB0249,central,1,0.0,0,0.0,0,-48.64781,-45.09375
CB0251,central,1,0.0,0,0.0,0,-53.97344,-47.78125
CB0255,central,1,0.0,0,0.0,0,-51.122658,-47.40625
CB0258,central,1,0.0,0,0.0,0,-51.002655,-45.59375
CB0264,central,1,0.0,0,0.0,0,-62.103592,-51.46875
CB0265,central,1,0.0,0,0.0,0,-69.82625,-51.125
CB0267,central,1,0.0,0,0.0,0,-52.175,-45.125
CB0272,central,1,0.0,0,0.0,0,-55.39328,-51.875
CB0282,central,1,0.0,0,0.0,0,-51.229218,-45.1875
CB0283,central,1,0.0,0,0.0,0,-49.439377,-45.125
CB0285,central,2,0.0,0,0.0,0,-50.064297,-45.6875
CB0288,central,1,0.0,0,0.0,0,-52.051407,-51.75
CB0292,central,1,0.0,0,0.0,0,-50.36375,-45.03125
CB0294,central,2,0.0,0,0.0,0,-53.49523,-50.65625
CB0295,central,2,0.0,0,0.0,0,-54.027733,-50.40625
CB0297,central,1,0.0,0,0.0,0,-60.113594,-51.6875
CB0298,central,1,0.0,0,0.0,0,-52.578125,-52.0
CB0299,central,2,0.0,0,0.0,0,-52.61406,-51.59375
CB0300,central,1,0.0,0,0.0,0,-52.095158,-51.1875
CB0302,central,1,0.0,0,0.0,0,-52.062187,-51.875
CB0305,central,1,0.0,0,0.0,0,-49.91625,-46.59375
CB0306,central,1,0.0,0,0.0,0,-51.748592,-51.21875
CB0309,central,1,0.0,0,0.0,0,-51.356407,-48.46875
CB0312,central,1,0.0,0,0.0,0,-49.809845,-45.5
CB0316,central,1,0.0,0,0.0,0,-51.265625,-45.0625
CB0317,central,1,0.0,0,0.0,0,-51.938126,-51.75
CB0319,central,1,0.0,0,0.0,0,-52.885155,-51.46875
CB0320,central,2,0.0,0,0.0,0,-53.24578,-51.46875
CB0323,central,1,0.0,0,0.0,0,-52.044376,-51.375
CB0324,central,2,0.0,0,0.0,0,-54.555626,-51.46875
CB0325,central,1,0.0,0,0.0,0,-51.760155,-51.15625
CB0335,central,2,0.0,0,0.0,0,-54.02289,-51.09375
CB0337,central,1,0.0,0,0.0,0,-51.461094,-46.625
CB0342,central,1,0.0,0,0.0,0,-51.66047,-51.09375
CB0343,central,1,0.0,0,0.0,0,-51.35953,-49.40625
CB0345,central,3,0.0,0,0.0,0,-55.54427,-51.5625
CB0346,central,2,0.0,0,0.0,0,-50.383827,-46.40625
CB0352,central,1,0.0,0,0.0,0,-49.13469,-45.09375
CB0368,central,2,0.0,0,0.0,0,-50.730938,-45.03125
CB0374,central,1,0.0,0,0.0,0,-52.515938,-51.15625
CB0380,central,2,0.0,0,0.0,0,-51.65406,-50.65625
CB0382,central,2,0.0,0,0.0,0,-49.19336,-45.3125
CB0385,central,1,0.0,0,0.0,0,-55.63047,-49.53125
CB0390,central,1,0.0,0,0.0,0,-53.70047,-51.03125
CB0391,central,1,0.0,0,0.0,0,-55.618282,-51.90625
CB0398,central,2,0.0,0,0.0,0,-51.39672,-50.0625
CB0400,central,1,0.0,0,0.0,0,-54.576096,-52.0
CB0409,central,1,0.0,0,0.0,0,-65.96438,-50.15625
CB0416,central,1,0.0,0,0.0,0,-55.91078,-51.96875
CB0418,central,1,0.0,0,0.0,0,-55.07078,-51.96875
CB0429,central,2,0.0,0,0.0,0,-49.857346,-45.125
CB0431,central,2,0.0,0,0.0,0,-50.316483,-45.0625
CB0432,central,1,0.0,0,0.0,0,-53.926876,-48.46875
CB0434,central,1,0.0,0,0.0,0,-54.952812,-51.40625
CB0437,central,1,0.0,0,0.0,0,-48.55078,-45.15625
CB0440,central,1,0.0,0,0.0,0,-54.960938,-51.03125
CB0449,central,2,0.0,0,0.0,0,-49.42836,-45.03125
CB0452,central,1,0.0,0,0.0,0,-48.96375,-45.03125
CB0457,central,2,0.0,0,0.0,0,-54.444847,-51.625
CB0458,central,1,0.0,0,0.0,0,-52.287186,-48.4375
CB0462,central,1,0.0,0,0.0,0,-53.755314,-51.96875
CB0465,central,1,0.0,0,0.0,0,-55.38844,-51.65625
CB0466,central,1,0.0,0,0.0,0,-66.261406,-51.9375
CB0467,central,1,0.0,0,0.0,0,-51.13672,-45.90625
CB0468,central,1,0.0,0,0.0,0,-52.14281,-50.40625
CB0475,central,1,0.0,0,0.0,0,-59.24156,-46.3125
CB0479,central,1,0.0,0,0.0,0,-52.28219,-51.4375
CB0483,central,2,0.0,0,0.0,0,-50.925858,-48.78125
CB0485,central,1,0.0,0,0.0,0,-55.85781,-52.0625
CB0486,central,1,0.0,0,0.0,0,-54.793125,-52.15625
CB0487,central,1,0.0,0,0.0,0,-48.41625,-45.03125
CB0488,central,1,0.0,0,0.0,0,-54.252655,-48.8125
CB0491,central,1,0.0,0,0.0,0,-52.00281,-52.0
CB0493,central,1,0.0,0,0.0,0,-56.354218,-52.0625
CB0501,central,2,0.0,0,0.0,0,-50.448906,-47.84375
CB0503,central,1,0.0,0,0.0,0,-49.301876,-45.625
CB0507,central,1,0.0,0,0.0,0,-54.63625,-51.6875
CB0512,central,2,0.0,0,0.0,0,-52.68656,-51.875
CB0518,central,1,0.0,0,0.0,0,-52.163124,-51.875
CB0519,central,1,0.0,0,0.0,0,-49.285313,-45.09375
CB0521,central,1,0.0,0,0.0,0,-52.06906,-51.15625
CB0522,central,2,0.0,0,0.0,0,-53.37055,-51.125
CB0524,central,1,0.0,0,0.0,0,-78.015625,-49.96875
CB0525,central,1,0.0,0,0.0,0,-50.9825,-49.96875
CB0530,central,1,0.0,0,0.0,0,-58.434532,-50.4375
CB0531,central,1,0.0,0,0.0,0,-52.669064,-49.8125
CB0533,central,1,0.0,0,0.0,0,-64.76203,-51.6875
CB0534,central,1,0.0,0,0.0,0,-51.399845,-45.875
CB0545,central,1,0.0,0,0.0,0,-51.76625,-50.28125
CB0546,central,1,0.0,0,0.0,0,-55.611874,-51.71875
CB0549,central,1,0.0,0,0.0,0,-49.232655,-45.21875
CB0550,central,1,0.0,0,0.0,0,-50.456093,-46.59375
CB0552,central,1,0.0,0,0.0,0,-52.023594,-51.34375
CB0557,central,1,0.0,0,0.0,0,-52.42719,-51.96875
CB0558,central,1,0.0,0,0.0,0,-50.471874,-48.875
CB0559,central,1,0.0,0,0.0,0,-53.948593,-51.4375
CB0560,central,1,0.0,0,0.0,0,-51.78953,-50.84375
CB0564,central,1,0.0,0,0.0,0,-50.248123,-46.5625
CB0567,central,2,0.0,0,0.0,0,-57.17,-51.4375
CB0574,central,2,0.0,0,0.0,0,-59.94133,-45.78125
CB0575,central,4,0.0,0,0.0,0,-52.30301,-50.65625
CB0580,central,1,0.0,0,0.0,0,-50.07219,-45.15625
CB0585,central,1,0.0,0,0.0,0,-53.58453,-47.875
CB0587,central,2,0.0,0,0.0,0,-58.12539,-51.25
CB0591,central,3,0.0,0,0.0,0,-53.357914,-46.90625
CB0593,central,1,0.0,0,0.0,0,-55.682186,-45.9375
CB0612,central,2,0.0,0,0.0,0,-55.369923,-51.78125
CB0624,central,4,0.0,0,0.0,0,-56.759533,-45.1875
CB0625,central,1,0.0,0,0.0,0,-64.05047,-50.78125
CB0628,central,1,0.0,0,0.0,0,-48.563908,-46.5625
CB0632,central,1,0.0,0,0.0,0,-53.303593,-51.0625
CB0635,central,2,0.0,0,0.0,0,-49.754295,-45.125
CB0637,central,2,0.0,0,0.0,0,-51.86219,-47.03125
CB0638,central,2,0.0,0,0.0,0,-52.851097,-50.46875
CB0640,central,1,0.0,0,0.0,0,-53.84922,-51.625
CB0642,central,2,0.0,0,0.0,0,-55.664375,-52.0
CB0643,central,3,0.0,0,0.0,0,-54.75995,-51.28125
CB0644,central,2,0.0,0,0.0,0,-54.1868,-47.4375
CB0645,central,1,0.0,0,0.0,0,-55.27047,-51.34375
CB0646,central,2,0.0,0,0.0,0,-80.244064,-50.5
CB0648,central,2,0.0,0,0.0,0,-54.49883,-51.65625
CB0651,central,2,0.0,0,0.0,0,-54.49711,-46.78125
CB0652,central,2,0.0,0,0.0,0,-52.044453,-51.1875
CB0653,central,1,0.0,0,0.0,0,-48.60672,-45.375
CB0654,central,1,0.0,0,0.0,0,-48.717342,-45.03125
CB0655,central,1,0.0,0,0.0,0,-53.39281,-45.53125
CB0657,central,2,0.0,0,0.0,0,-51.058594,-45.09375
CB0659,central,1,0.0,0,0.0,0,-56.08906,-51.53125
CB0661,central,1,0.0,0,0.0,0,-57.70203,-51.78125
CB0662,central,2,0.0,0,0.0,0,-54.127655,-50.6875
CB0663,central,2,0.0,0,0.0,0,-52.327576,-49.09375
CB0665,central,2,0.0,0,0.0,0,-56.666485,-51.5625
CB0666,central,2,0.0,0,0.0,0,-55.21492,-50.59375
CB0667,central,2,0.0,0,0.0,0,-54.335075,-51.375
CB0669,central,2,0.0,0,0.0,0,-48.53,-45.0
CB0675,central,1,0.0,0,0.0,0,-52.347343,-47.03125
CB0676,central,2,0.0,0,0.0,0,-56.546173,-45.78125
CB0678,central,1,0.0,0,0.0,0,-50.25922,-49.3125
CB0679,central,2,0.0,0,0.0,0,-50.614143,-45.53125
CB0681,central,2,0.0,0,0.0,0,-54.153282,-45.5625
CB0682,central,2,0.0,0,0.0,0,-55.460155,-51.0625
CB0683,central,1,0.0,0,0.0,0,-89.482346,-50.84375
CB0684,central,1,0.0,0,0.0,0,-52.12297,-51.65625
CB0685,central,1,0.0,0,0.0,0,-50.88797,-49.53125
CB0688,central,2,0.0,0,0.0,0,-53.730392,-45.1875
CB0689,central,1,0.0,0,0.0,0,-54.160625,-45.21875
CB0690,central,1,0.0,0,0.0,0,-49.885937,-46.1875
CB0699,central,2,0.0,0,0.0,0,-51.75281,-51.34375
CB0700,motor,2,0.0,0,0.0,0,-52.804375,-49.6875
CB0701,motor,1,0.0,0,0.0,0,-68.862816,-52.15625
CB0703,motor,1,0.0,0,0.0,0,-56.803593,-49.1875
CB0704,central,2,0.0,0,0.0,0,-51.89078,-51.3125
CB0705,motor,1,0.0,0,0.0,0,-50.30219,-48.125
CB0706,motor,1,0.0,0,0.0,0,-50.89828,-47.96875
CB0708,motor,1,0.0,0,0.0,0,-54.255314,-52.0
CB0713,central,1,0.0,0,0.0,0,-52.215313,-51.96875
CB0715,motor,1,0.0,0,0.0,0,-51.263126,-49.96875
CB0718,central,1,0.0,0,0.0,0,-70.78641,-46.40625
CB0719,central,1,0.0,0,0.0,0,-50.740936,-49.84375
CB0722,central,2,0.0,0,0.0,0,-52.05781,-51.78125
CB0723,motor,1,0.0,0,0.0,0,-52.9125,-51.15625
CB0724,central,1,0.0,0,0.0,0,-52.09172,-51.78125
CB0728,motor,1,0.0,0,0.0,0,-52.46703,-51.75
CB0731,central,2,0.0,0,0.0,0,-52.199764,-45.125
CB0733,central,1,0.0,0,0.0,0,-52.21172,-51.78125
CB0736,central,1,0.0,0,0.0,0,-52.18922,-51.71875
CB0737,central,1,0.0,0,0.0,0,-53.67172,-51.3125
CB0742,central,4,0.0,0,0.0,0,-51.664608,-47.4375
CB0743,central,5,0.0,0,0.0,0,-51.88097,-45.53125
CB0744,central,4,0.0,0,0.0,0,-52.737186,-45.03125
CB0747,central,1,0.0,0,0.0,0,-62.692814,-51.21875
CB0750,motor,1,0.0,0,0.0,0,-53.206562,-49.84375
CB0751,central,4,0.0,0,0.0,0,-57.459885,-47.21875
CB0753,central,1,0.0,0,0.0,0,-52.061092,-51.78125
CB0754,central,1,0.0,0,0.0,0,-55.105625,-51.90625
CB0755,central,4,0.0,0,0.0,0,-51.57621,-48.25
CB0756,central,2,0.0,0,0.0,0,-52.043983,-51.65625
CB0757,central,3,0.0,0,0.0,0,-66.25005,-46.1875
CB0758,central,1,0.0,0,0.0,0,-49.8275,-48.90625
CB0761,central,1,0.0,0,0.0,0,-49.32,-45.0625
CB0764,motor,1,0.0,0,0.0,0,-52.002342,-51.84375
CB0765,central,1,0.0,0,0.0,0,-52.115,-51.6875
CB0766,central,1,0.0,0,0.0,0,-55.99547,-49.53125
CB0769,motor,1,0.0,0,0.0,0,-51.99547,-51.65625
CB0771,central,1,0.0,0,0.0,0,-53.39453,-51.25
CB0772,central,2,0.0,0,0.0,0,-51.972893,-51.65625
CB0773,central,1,0.0,0,0.0,0,-51.40828,-47.78125
CB0774,central,1,0.0,0,0.0,0,-52.294376,-51.5
CB0775,central,1,0.0,0,0.0,0,-52.00828,-51.25
CB0783,motor,1,0.0,0,0.0,0,-48.823437,-45.25
CB0784,central,1,0.0,0,0.0,0,-53.293594,-50.8125
CB0789,motor,1,0.0,0,0.0,0,-50.633907,-45.59375
CB0792,central,1,0.0,0,0.0,0,-57.17297,-51.625
CB0795,central,1,0.0,0,0.0,0,-51.902657,-50.4375
CB0799,central,1,0.0,0,0.0,0,-61.88422,-51.96875
CB0801,central,1,0.0,0,0.0,0,-52.128593,-51.8125
CB0802,central,1,0.0,0,0.0,0,-58.350155,-45.5
CB0803,central,1,0.0,0,0.0,0,-52.49172,-52.0
CB0804,motor,1,0.0,0,0.0,0,-50.116093,-46.03125
CB0806,central,2,0.0,0,0.0,0,-50.88797,-48.53125
CB0809,central,1,0.0,0,0.0,0,-51.898438,-51.78125
CB0811,central,1,0.0,0,0.0,0,-51.51203,-51.0
CB0815,central,1,0.0,0,0.0,0,-52.639217,-49.0625
CB0817,central,1,0.0,0,0.0,0,-51.17672,-50.28125
CB0824,central,1,0.0,0,0.0,0,-53.387657,-52.0
CB0825,central,2,0.0,0,0.0,0,-52.005623,-51.5
CB0827,central,1,0.0,0,0.0,0,-52.01875,-51.6875
CB0828,central,2,0.0,0,0.0,0,-54.459923,-52.0
CB0830,central,4,0.0,0,0.0,0,-52.06457,-51.09375
CB0831,motor,2,0.0,0,0.0,0,-50.573517,-46.53125
CB0835,motor,1,0.0,0,0.0,0,-53.06672,-50.875
CB0839,central,1,0.0,0,0.0,0,-52.292812,-49.0
CB0840,central,2,0.0,0,0.0,0,-51.70211,-50.78125
CB0850,central,1,0.0,0,0.0,0,-50.031406,-46.875
CB0859,central,1,0.0,0,0.0,0,-51.081562,-50.0625
CB0861,motor,1,0.0,0,0.0,0,-54.79125,-51.6875
CB0864,central,1,0.0,0,0.0,0,-53.049686,-51.96875
CB0867,central,1,0.0,0,0.0,0,-53.220936,-51.8125
CB0870,central,1,0.0,0,0.0,0,-52.01625,-51.75
CB0873,motor,1,0.0,0,0.0,0,-59.80078,-51.90625
CB0874,central,1,0.0,0,0.0,0,-62.066563,-51.90625
CB0877,central,1,0.0,0,0.0,0,-51.83453,-51.5625
CB0880,central,3,0.0,0,0.0,0,-51.437916,-46.96875
CB0881,central,1,0.0,0,0.0,0,-52.07328,-51.6875
CB0883,central,1,0.0,0,0.0,0,-52.814377,-51.59375
CB0884,central,1,0.0,0,0.0,0,-52.06672,-52.0
CB0885,central,1,0.0,0,0.0,0,-51.89703,-50.46875
CB0886,motor,1,0.0,0,0.0,0,-49.332188,-45.25
CB0889,central,1,0.0,0,0.0,0,-49.307186,-45.03125
CB0891,central,1,0.0,0,0.0,0,-50.349377,-49.125
CB0893,central,1,0.0,0,0.0,0,-53.51375,-51.4375
CB0894,central,1,0.0,0,0.0,0,-47.408592,-45.3125
CB0897,central,1,0.0,0,0.0,0,-54.889687,-51.15625
CB0899,motor,1,0.0,0,0.0,0,-55.143593,-51.71875
CB0902,central,1,0.0,0,0.0,0,-54.999844,-51.9375
CB0904,motor,1,0.0,0,0.0,0,-52.43047,-50.875
CB0906,central,1,0.0,0,0.0,0,-52.051563,-51.96875
CB0907,central,1,0.0,0,0.0,0,-51.703594,-50.78125
CB0909,central,1,0.0,0,0.0,0,-54.111717,-51.03125
CB0910,central,2,0.0,0,0.0,0,-53.01375,-52.0
CB0911,motor,1,0.0,0,0.0,0,-63.34797,-52.03125
CB0912,central,1,0.0,0,0.0,0,-51.477814,-49.4375
CB0913,motor,1,0.0,0,0.0,0,-53.978592,-51.375
CB0914,motor,2,0.0,0,0.0,0,-60.6718,-49.59375
CB0915,motor,1,0.0,0,0.0,0,-69.08,-48.5625
CB0960,central,12,0.0,0,0.0,0,-52.074154,-51.5625
CB0978,central,2,0.0,0,0.0,0,-53.209846,-46.96875
CB0984,central,1,0.0,0,0.0,0,-50.908127,-49.0625
CB0985,central,2,0.0,0,0.0,0,-55.76734,-51.75
CB0988,central,1,0.0,0,0.0,0,-52.331875,-51.71875
CB0990,central,3,0.0,0,0.0,0,-49.41979,-45.0
CB1007,central,4,0.0,0,0.0,0,-54.149296,-49.21875
CB1009,central,2,0.0,0,0.0,0,-52.010002,-50.625
CB1010,central,3,0.0,0,0.0,0,-50.727707,-47.09375
CB1013,central,7,0.0,0,0.0,0,-48.552277,-45.03125
CB1018,central,2,0.0,0,0.0,0,-51.903748,-51.75
CB1024,central,6,0.0,0,0.0,0,-51.92781,-51.15625
CB1025,central,3,0.0,0,0.0,0,-51.823853,-51.25
CB1026,central,2,0.0,0,0.0,0,-52.023125,-51.40625
CB1030,central,8,0.0,0,0.0,0,-52.55754,-49.15625
CB1040,central,2,0.0,0,0.0,0,-52.024376,-51.28125
CB1044,central,4,0.0,0,0.0,0,-53.277267,-49.25
CB1045,central,3,0.0,0,0.0,0,-52.112812,-50.28125
CB1046,central,13,0.0,0,0.0,0,-52.4213,-48.75
CB1047,central,4,0.0,0,0.0,0,-52.61867,-50.9375
CB1053,central,6,0.0,0,0.0,0,-51.667007,-48.15625
CB1055,central,8,0.0,0,0.0,0,-53.754807,-51.5625
CB1056,central,3,0.0,0,0.0,0,-50.058277,-45.4375
CB1065,central,2,0.0,0,0.0,0,-52.55773,-51.3125
CB1074,central,3,0.0,0,0.0,0,-58.386143,-48.65625
CB1075,central,2,0.0,0,0.0,0,-52.051796,-46.03125
CB1077,central,3,0.0,0,0.0,0,-52.196407,-51.5625
CB1078,central,21,0.0,0,0.0,0,-52.244255,-50.875
CB1086,central,2,0.0,0,0.0,0,-52.18969,-50.8125
CB1090,central,4,0.0,0,0.0,0,-52.451134,-49.84375
CB1091,central,1,0.0,0,0.0,0,-49.21031,-47.40625
CB1092,central,3,0.0,0,0.0,0,-51.895367,-51.15625
CB1093,central,1,0.0,0,0.0,0,-51.824844,-51.5
CB1119,central,3,0.0,0,0.0,0,-57.62646,-50.1875
CB1120,central,1,0.0,0,0.0,0,-50.505314,-49.4375
CB1121,central,1,0.0,0,0.0,0,-51.9925,-51.90625
CB1122,central,1,0.0,0,0.0,0,-53.283127,-52.03125
CB1124,central,4,0.0,0,0.0,0,-48.681015,-45.03125
CB1128,central,3,0.0,0,0.0,0,-49.466198,-47.375
CB1129,central,3,0.0,0,0.0,0,-52.430676,-46.5625
CB1130,central,2,0.0,0,0.0,0,-52.3668,-46.15625
CB1132,central,2,0.0,0,0.0,0,-48.757423,-45.0
CB1136,central,3,0.0,0,0.0,0,-56.07927,-46.0625
CB1138,central,14,0.0,0,0.0,0,-52.219723,-45.0
CB1139,central,2,0.0,0,0.0,0,-55.703983,-51.21875
CB1142,central,3,0.0,0,0.0,0,-55.240887,-51.4375
CB1161,central,1,0.0,0,0.0,0,-52.072655,-51.125
CB1163,central,3,0.0,0,0.0,0,-53.15073,-50.40625
CB1187,central,1,0.0,0,0.0,0,-53.8425,-51.96875
CB1198,central,4,0.0,0,0.0,0,-54.304962,-51.0
CB1199,central,3,0.0,0,0.0,0,-52.178852,-51.78125
CB1202,central,2,0.0,0,0.0,0,-55.763985,-51.0
CB1205,central,2,0.0,0,0.0,0,-53.04367,-52.0
CB1207,central,1,0.0,0,0.0,0,-53.647655,-52.03125
CB1213,central,2,0.0,0,0.0,0,-50.845627,-49.28125
CB1221,central,2,0.0,0,0.0,0,-57.935703,-50.59375
CB1222,central,4,0.0,0,0.0,0,-51.265312,-48.75
CB1223,central,4,0.0,0,0.0,0,-52.277267,-51.21875
CB1224,central,4,0.0,0,0.0,0,-52.40207,-51.3125
CB1229,central,1,0.0,0,0.0,0,-51.942345,-51.8125
CB1232,central,3,0.0,0,0.0,0,-50.946613,-48.28125
CB1234,central,5,0.0,0,0.0,0,-50.078938,-48.1875
CB1260,central,4,0.0,0,0.0,0,-54.851368,-45.0625
CB1261,central,6,0.0,0,0.0,0,-51.259064,-49.21875
CB1267,central,2,0.0,0,0.0,0,-51.892735,-50.15625
CB1269,central,2,0.0,0,0.0,0,-53.93492,-51.8125
CB1274,central,1,0.0,0,0.0,0,-52.607033,-51.65625
CB1280,central,1,0.0,0,0.0,0,-52.989532,-49.6875
CB1282,central,4,0.0,0,0.0,0,-52.282032,-50.5625
CB1283,central,4,0.0,0,0.0,0,-54.091873,-51.5
CB1284,central,4,0.0,0,0.0,0,-51.846798,-49.75
CB1292,central,6,0.0,0,0.0,0,-54.161926,-45.625
CB1295,central,5,0.0,0,0.0,0,-51.97584,-51.25
CB1299,central,1,0.0,0,0.0,0,-52.734688,-51.96875
CB1301,central,1,0.0,0,0.0,0,-56.907345,-52.15625
CB1312,central,1,0.0,0,0.0,0,-67.736565,-52.21875
CB1314,central,3,0.0,0,0.0,0,-52.22349,-46.5625
CB1319,central,2,0.0,0,0.0,0,-52.01883,-49.71875
CB1323,central,1,0.0,0,0.0,0,-51.995937,-51.59375
CB1324,central,8,0.0,0,0.0,0,-52.71172,-51.5
CB1339,central,8,0.0,0,0.0,0,-51.825996,-50.75
CB1342,central,8,0.0,0,0.0,0,-50.69631,-47.125
CB1345,central,6,0.0,0,0.0,0,-52.15953,-51.15625
CB1346,central,1,0.0,0,0.0,0,-51.90828,-51.5625
CB1350,central,2,0.0,0,0.0,0,-51.793983,-47.53125
CB1355,central,4,0.0,0,0.0,0,-52.84156,-50.375
CB1356,central,2,0.0,0,0.0,0,-51.018356,-47.8125
CB1360,central,1,0.0,0,0.0,0,-64.710785,-51.9375
CB1372,central,10,0.0,0,0.0,0,-52.012108,-51.4375
CB1376,central,2,0.0,0,0.0,0,-51.78086,-51.09375
CB1377,central,1,0.0,0,0.0,0,-53.26781,-51.78125
CB1378,central,2,0.0,0,0.0,0,-48.931717,-45.0
CB1397,central,8,0.0,0,0.0,0,-53.421505,-45.09375
CB1414,central,2,0.0,0,0.0,0,-52.88156,-45.28125
CB1415,central,2,0.0,0,0.0,0,-51.26953,-48.375
CB1418,central,2,0.0,0,0.0,0,-49.989296,-46.46875
CB1421,central,2,0.0,0,0.0,0,-51.360466,-45.21875
CB1423,central,12,0.0,0,0.0,0,-51.04962,-49.09375
CB1425,central,1,0.0,0,0.0,0,-49.767967,-47.34375
CB1426,central,2,0.0,0,0.0,0,-55.03234,-51.40625
CB1428,central,1,0.0,0,0.0,0,-51.504375,-46.46875
CB1430,central,4,0.0,0,0.0,0,-51.96617,-50.84375
CB1433,central,2,0.0,0,0.0,0,-53.089375,-49.375
CB1435,central,3,0.0,0,0.0,0,-51.824688,-50.78125
CB1452,central,1,0.0,0,0.0,0,-50.995625,-48.125
CB1453,central,1,0.0,0,0.0,0,-52.053905,-51.9375
CB1458,central,5,0.0,0,0.0,0,-51.828876,-49.8125
CB1460,central,1,0.0,0,0.0,0,-54.86656,-52.15625
CB1461,central,1,0.0,0,0.0,0,-48.19922,-45.0
CB1464,central,5,0.0,0,0.0,0,-54.33425,-51.6875
CB1466,central,1,0.0,0,0.0,0,-53.557186,-52.0625
CB1468,central,1,0.0,0,0.0,0,-53.454063,-51.15625
CB1469,central,6,0.0,0,0.0,0,-51.977215,-45.625
CB1470,central,2,0.0,0,0.0,0,-52.37242,-51.65625
CB1472,central,1,0.0,0,0.0,0,-52.393124,-51.75
CB1473,central,4,0.0,0,0.0,0,-48.16676,-45.90625
CB1474,central,4,0.0,0,0.0,0,-52.592537,-51.5
CB1476,central,2,0.0,0,0.0,0,-53.227577,-51.0
CB1477,central,4,0.0,0,0.0,0,-53.281174,-50.53125
CB1479,central,5,0.0,0,0.0,0,-51.972717,-51.6875
CB1481,central,2,0.0,0,0.0,0,-54.196095,-51.34375
CB1484,central,3,0.0,0,0.0,0,-53.18797,-50.15625
CB1488,central,1,0.0,0,0.0,0,-52.001095,-51.78125
CB1490,central,1,0.0,0,0.0,0,-49.955467,-45.03125
CB1493,central,3,0.0,0,0.0,0,-52.218906,-51.28125
CB1496,central,1,0.0,0,0.0,0,-53.664845,-51.84375
CB1498,central,6,0.0,0,0.0,0,-56.507187,-45.09375
CB1502,central,3,0.0,0,0.0,0,-51.132446,-45.03125
CB1506,central,5,0.0,0,0.0,0,-52.103374,-51.65625
CB1516,central,4,0.0,0,0.0,0,-52.31832,-50.90625
